"","SampleID","variable","value","kingdom","supergroup","division","class","order","family","genus","species","taxon"
"7944","B52","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7945","dockslush_3","Cryptophyta_38",410,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7946","B14","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7947","blank771","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7948","core_4","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7949","mock_3","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7950","hero_13","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7951","Carboy4","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7952","Carboy7","Cryptophyta_38",286,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7953","Barrow_S2C3","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7954","Carboy2","Cryptophyta_38",140,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7955","Barrow_S1IC6","Cryptophyta_38",125,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7956","B22","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7957","Barrow_S2C1D","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7958","Barrow_S1IC5","Cryptophyta_38",153,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7959","Carboy1","Cryptophyta_38",193,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7960","B21","Cryptophyta_38",345,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7961","B32","Cryptophyta_38",390,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7962","Carboy8","Cryptophyta_38",411,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7963","B31","Cryptophyta_38",276,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7964","B42","Cryptophyta_38",119,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7965","blankMQ121118","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7966","Barrow_blank1","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7967","B41","Cryptophyta_38",83,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7968","Barrow_blank2","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7969","blankdry2","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7970","blankFiltSW1","Cryptophyta_38",400,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7971","core_3","Cryptophyta_38",79,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7972","B53","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7973","dockslush_2","Cryptophyta_38",1066,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7974","B13","Cryptophyta_38",210,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7975","dockslush_1","Cryptophyta_38",205,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7976","mock_1","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7977","core_6","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7978","mock_2","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7979","hero_11","Cryptophyta_38",444,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7980","hero_12","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7981","Carboy6","Cryptophyta_38",286,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7982","Carboy5","Cryptophyta_38",105,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7983","blankMQ191118","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7984","Barrow_S1IC4","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7985","iceslush","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7986","Barrow_S2C2","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7987","Carboy3","Cryptophyta_38",86,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7988","B23","Cryptophyta_38",141,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7989","B33","Cryptophyta_38",183,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7990","CTDSW","Cryptophyta_38",632,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7991","Carboy9","Cryptophyta_38",149,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7992","B43","Cryptophyta_38",0,"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Geminigera","Geminigera_cryophila","Geminigera_cryophila"
"7993","core_1","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"7994","B51","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"7995","B12","Dinophyceae_1469",65,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"7996","B11","Dinophyceae_1469",39,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"7997","core_2","Dinophyceae_1469",57,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"7998","B52","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"7999","dockslush_3","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8000","B14","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8001","blank771","Dinophyceae_1469",30,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8002","core_4","Dinophyceae_1469",16,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8003","mock_3","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8004","hero_13","Dinophyceae_1469",502,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8005","Carboy4","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8006","Carboy7","Dinophyceae_1469",22,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8007","Barrow_S2C3","Dinophyceae_1469",9,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8008","Carboy2","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8009","Barrow_S1IC6","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8010","B22","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8011","Barrow_S2C1D","Dinophyceae_1469",7,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8012","Barrow_S1IC5","Dinophyceae_1469",23,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8013","Carboy1","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8014","B21","Dinophyceae_1469",24,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8015","B32","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8016","Carboy8","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8017","B31","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8018","B42","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8019","blankMQ121118","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8020","Barrow_blank1","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8021","B41","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8022","Barrow_blank2","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8023","blankdry2","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8024","blankFiltSW1","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8025","core_3","Dinophyceae_1469",34,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8026","B53","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8027","dockslush_2","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8028","B13","Dinophyceae_1469",32,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8029","dockslush_1","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8030","mock_1","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8031","core_6","Dinophyceae_1469",43,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8032","mock_2","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8033","hero_11","Dinophyceae_1469",11,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8034","hero_12","Dinophyceae_1469",887,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8035","Carboy6","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8036","Carboy5","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8037","blankMQ191118","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8038","Barrow_S1IC4","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8039","iceslush","Dinophyceae_1469",25,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8040","Barrow_S2C2","Dinophyceae_1469",21,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8041","Carboy3","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8042","B23","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8043","B33","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8044","CTDSW","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8045","Carboy9","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8046","B43","Dinophyceae_1469",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gymnodiniales","Warnowiaceae","Proterythropsis","Proterythropsis_sp.","Proterythropsis_sp."
"8047","core_1","Dinophyceae_872",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Sabulodinium","Sabulodinium_undulatum","Sabulodinium_undulatum"
"8048","B51","Dinophyceae_872",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Sabulodinium","Sabulodinium_undulatum","Sabulodinium_undulatum"
"8049","B12","Dinophyceae_872",401,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Sabulodinium","Sabulodinium_undulatum","Sabulodinium_undulatum"
"8050","B11","Dinophyceae_872",259,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Sabulodinium","Sabulodinium_undulatum","Sabulodinium_undulatum"
"8051","core_2","Dinophyceae_872",0,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Sabulodinium","Sabulodinium_undulatum","Sabulodinium_undulatum"
"8052","B52","Dinophyceae_872",19,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Peridiniales_X","Sabulodinium","Sabulodinium_undulatum","Sabulodinium_undulatum"
