MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC,molFractionN_pertotalN
Betaine,"Betaine, 13C5-15N",0.08589773,0.012258151,6437378560,200821,Smp,StaB5_C,C,200821,5582661592,200821_Smp_StaB5_C Betaine,HILICPos,6437378560,Betaine_X_HILICPos,1.5,63.5274756,3721774395,87877906.99,2.80564E+11,2,0.971428571,1,400,1,1,Betaine,703713856,512704960,608209408,0.924489992,NA,2.120745659,Matched IS,C5H11NO2,5,1,10.6037283,2.120745659,1501.756377,289.028956,0.007060884,0.007337485,42.3516504,8.117519384,2.50E-04,2.61E-04
Cytosine,"Cytosine, 13C2-15N3",0.183494963,0.038221772,153677904,200821,Smp,StaB5_C,C,200821,117801578.2,200821_Smp_StaB5_C Cytosine,HILICPos,153677904,Cytosine_X_HILICPos,1.5,63.5274756,78534385.45,1854340.615,2624994207,22,0.685714286,1,400,1,1,Cytosine,339773504,299401344,319587424,0.816923449,NA,0.241768615,Matched IS,C4H5N3O,4,3,0.96707446,0.725305845,1501.756377,289.028956,6.44E-04,0.002509457,42.3516504,8.117519384,2.28E-05,8.94E-05
Guanine,"Guanine, 13C-15N2",0.236147636,0.011023197,148387776,200821,Smp,StaB5_C,C,200821,185510278.2,200821_Smp_StaB5_C Guanine,HILICPos,148387776,Guanine_X_HILICPos,1.5,63.5274756,123673518.8,2920158.191,9033971725,23,0.671428571,1,400,1,1,Guanine,76265960,66028680,71147320,0.638182016,NA,0.447848421,Matched IS,C5H5N5O,5,5,2.239242106,2.239242106,1501.756377,289.028956,0.001491082,0.007747466,42.3516504,8.117519384,5.29E-05,2.76E-04
Histidine,"DL-Histidine, 15N",0.159611081,0.021766062,92697808,200821,Smp,StaB5_C,C,200821,99123711.62,200821_Smp_StaB5_C Histidine,HILICPos,92697808,Histidine_X_HILICPos,1.5,63.5274756,66082474.42,1560328.2,4224465410,27,0.614285714,1,400,1,1,Histidine,154899136,119995128,137447132,0.807915447,NA,0.330239454,Matched IS,C6H9N3O2,6,3,1.981436727,0.990718363,1501.756377,289.028956,0.001319413,0.003427748,42.3516504,8.117519384,4.68E-05,1.22E-04
Homarine,"Homarine, D3",0.064931533,0.007569134,5027384320,200821,Smp,StaB5_C,C,200821,4479761358,200821_Smp_StaB5_C Homarine,HILICPos,5027384320,Homarine_X_HILICPos,1.5,63.5274756,2986507572,70516911.24,1.43245E+11,4,0.942857143,1,400,1,1,Homarine,40085624,32627858,36356741,1.216597725,NA,1.533165492,Matched IS,C7H7NO2,7,1,10.73215844,1.533165492,1501.756377,289.028956,0.007146404,0.005304539,42.3516504,8.117519384,2.53E-04,1.89E-04
Methionine,"L-Methionine, D3",0.115448407,0.083050195,24038454,200821,Smp,StaB5_C,C,200821,24548350.44,200821_Smp_StaB5_C Methionine,HILICPos,24038454,Methionine_X_HILICPos,1.5,63.5274756,16365566.96,386420.9966,3060227789,44,0.371428571,1,400,1,1,Methionine,70321072,34780356,52550714,0.883312423,NA,0.130642575,Matched IS,C5H11NO2S,5,1,0.653212877,0.130642575,1501.756377,289.028956,4.35E-04,4.52E-04,42.3516504,8.117519384,1.54E-05,1.61E-05
Proline,"DL-Proline, D7",0.143303005,0.032514099,8053178880,200821,Smp,StaB5_C,C,200821,10125125313,200821_Smp_StaB5_C Proline,HILICPos,8053178880,Proline_X_HILICPos,1.5,63.5274756,6750083542,159381830,2.07471E+11,1,0.985714286,1,400,1,1,Proline,148132224,112220184,130176204,0.934380603,NA,34.19596451,Matched IS,C5H9NO2,5,1,170.9798226,34.19596451,1501.756377,289.028956,0.113853236,0.118313282,42.3516504,8.117519384,0.004037147,0.004212613
AMP,"Thymine, D4",0.109658868,0.04308023,20545156,200821,Smp,20ppt3C_A,A,200821,17780884.73,200821_Smp_20ppt3C_A AMP,HILICNeg,20545156,AMP_X_HILICNeg,0.6,76.76311476,29634807.89,231633.1846,611076988.8,14,0.611111111,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.132579816,NA,2.142341489,Matched IS,C10H14N5O7P,10,5,21.42341489,10.71170745,3058.682346,694.4590425,0.007004132,0.015424534,127.9385246,16.91749292,1.67E-04,6.33E-04
Cysteic Acid,"L-Cysteic Acid, D3",0.166327938,0.035661075,5946067,200821,Smp,20ppt3C_A,A,200821,6602787.418,200821_Smp_20ppt3C_A Cysteic Acid,HILICNeg,5946067,Cysteic Acid_X_HILICNeg,0.6,76.76311476,11004645.7,86015.10554,356242489.4,17,0.527777778,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.910279868,NA,0.496863823,Matched IS,C3H7NO5S,3,1,1.490591468,0.496863823,3058.682346,694.4590425,4.87E-04,7.15E-04,127.9385246,16.91749292,1.17E-05,2.94E-05
GMP,Inj_vol,0.080823658,0.080823658,2862096,200821,Smp,20ppt3C_A,A,200821,2862096,200821_Smp_20ppt3C_A GMP,HILICNeg,2862096,GMP_X_HILICNeg,0.6,76.76311476,4770160,37284.78201,110678288,20,0.444444444,-1,400,1,1,GMP,3222048.75,2639840.75,2930944.75,0.948844746,NA,0.836998478,Matched IS,C10H14N5O8P,10,5,8.369984785,4.184992392,3058.682346,694.4590425,0.002736467,0.006026262,127.9385246,16.91749292,6.54E-05,2.47E-04
Isethionic Acid,"Isethionic Acid, 13C2",0.183738882,0.023988152,3020788992,200821,Smp,20ppt3C_A,A,200821,3488022334,200821_Smp_20ppt3C_A Isethionic Acid,HILICNeg,3020788992,Isethionic Acid_X_HILICNeg,0.6,76.76311476,5813370556,45438780.65,54111086123,1,0.972222222,-1,400,1,1,Isethionic Acid,122415440,76510320,99462880,0.600774409,NA,63.19655067,Matched IS,C2H6O4S,2,NA,126.3931013,NA,3058.682346,694.4590425,0.041322729,NA,127.9385246,16.91749292,9.88E-04,NA
Taurine,"Taurine, D4",0.232554778,0.048954682,238313760,200821,Smp,20ppt3C_A,A,200821,129500982.8,200821_Smp_20ppt3C_A Taurine,HILICNeg,238313760,Taurine_X_HILICNeg,0.6,76.76311476,215834971.3,1687020.95,16119517989,5,0.861111111,-1,400,1,1,Taurine,54692268,35251424,44971846,0.418271652,NA,8.955672881,Matched IS,C2H7NO3S,2,1,17.91134576,8.955672881,3058.682346,694.4590425,0.005855903,0.012895898,127.9385246,16.91749292,1.40E-04,5.29E-04
AMP,"Thymine, D4",0.109658868,0.04308023,23308228,200821,Smp,20ppt3C_B,B,200821,23390919.3,200821_Smp_20ppt3C_B AMP,HILICNeg,23308228,AMP_X_HILICNeg,0.62,76.75804953,37727289.19,304735.7175,611076988.8,14,0.611111111,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.132579816,NA,2.647775497,Matched IS,C10H14N5O7P,10,5,26.47775497,13.23887748,2817.906295,700.7299417,0.009396251,0.018892981,123.8033057,15.94415667,2.14E-04,8.30E-04
Cysteic Acid,"L-Cysteic Acid, D3",0.166327938,0.035661075,6300713,200821,Smp,20ppt3C_B,B,200821,6828646.282,200821_Smp_20ppt3C_B Cysteic Acid,HILICNeg,6300713,Cysteic Acid_X_HILICNeg,0.62,76.75804953,11013945.62,88963.25954,356242489.4,17,0.527777778,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.910279868,NA,0.497283718,Matched IS,C3H7NO5S,3,1,1.491851153,0.497283718,2817.906295,700.7299417,5.29E-04,7.10E-04,123.8033057,15.94415667,1.21E-05,3.12E-05
GMP,Inj_vol,0.080823658,0.080823658,2414061,200821,Smp,20ppt3C_B,B,200821,2414061,200821_Smp_20ppt3C_B GMP,HILICNeg,2414061,GMP_X_HILICNeg,0.62,76.75804953,3893646.774,31450.26502,110678288,22,0.388888889,-1,400,1,1,GMP,3222048.75,2639840.75,2930944.75,0.948844746,NA,0.68113691,Matched IS,C10H14N5O8P,10,5,6.811369098,3.405684549,2817.906295,700.7299417,0.002417174,0.004860196,123.8033057,15.94415667,5.50E-05,2.14E-04
Isethionic Acid,"Isethionic Acid, 13C2",0.183738882,0.023988152,1896785024,200821,Smp,20ppt3C_B,B,200821,3487490900,200821_Smp_20ppt3C_B Isethionic Acid,HILICNeg,1896785024,Isethionic Acid_X_HILICNeg,0.62,76.75804953,5624985323,45434855.65,54111086123,2,0.944444444,-1,400,1,1,Isethionic Acid,122415440,76510320,99462880,0.600774409,NA,61.14863426,Matched IS,C2H6O4S,2,NA,122.2972685,NA,2817.906295,700.7299417,0.043400048,NA,123.8033057,15.94415667,9.88E-04,NA
Taurine,"Taurine, D4",0.232554778,0.048954682,192546496,200821,Smp,20ppt3C_B,B,200821,155734362,200821_Smp_20ppt3C_B Taurine,HILICNeg,192546496,Taurine_X_HILICNeg,0.62,76.75804953,251184454.8,2028899.418,16119517989,4,0.888888889,-1,400,1,1,Taurine,54692268,35251424,44971846,0.418271652,NA,10.42243431,Matched IS,C2H7NO3S,2,1,20.84486862,10.42243431,2817.906295,700.7299417,0.007397289,0.014873682,123.8033057,15.94415667,1.68E-04,6.54E-04
AMP,"Thymine, D4",0.109658868,0.04308023,2533376,200821,Smp,20ppt3C_C,C,200821,2539641.963,200821_Smp_20ppt3C_C AMP,HILICNeg,2533376,AMP_X_HILICNeg,0.6,64.52739864,4232736.605,39357.57548,611076988.8,16,0.466666667,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.132579816,NA,3.608083814,Matched IS,C10H14N5O7P,10,5,36.08083814,18.04041907,3004.011786,951.764616,0.012010884,0.018954707,107.5456644,14.40024401,3.35E-04,0.001252786
Cysteic Acid,"L-Cysteic Acid, D3",0.166327938,0.035661075,4368233,200821,Smp,20ppt3C_C,C,200821,4610882.929,200821_Smp_20ppt3C_C Cysteic Acid,HILICNeg,4368233,Cysteic Acid_X_HILICNeg,0.6,64.52739864,7684804.881,71456.2035,356242489.4,13,0.566666667,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.910279868,NA,0.346971782,Matched IS,C3H7NO5S,3,1,1.040915347,0.346971782,3004.011786,951.764616,3.47E-04,3.65E-04,107.5456644,14.40024401,9.68E-06,2.41E-05
GMP,Inj_vol,0.080823658,0.080823658,100,200821,Smp,20ppt3C_C,C,200821,100,200821_Smp_20ppt3C_C GMP,HILICNeg,100,GMP_X_HILICNeg,0.6,64.52739864,166.6666667,1.549729295,110678288,30,0,-1,400,1,1,GMP,3222048.75,2639840.75,2930944.75,0.948844746,NA,0.00122023,Matched IS,C10H14N5O8P,10,5,0.012202302,0.006101151,3004.011786,951.764616,4.06E-06,6.41E-06,107.5456644,14.40024401,1.13E-07,4.24E-07
Isethionic Acid,"Isethionic Acid, 13C2",0.183738882,0.023988152,1593714560,200821,Smp,20ppt3C_C,C,200821,2584231139,200821_Smp_20ppt3C_C Isethionic Acid,HILICNeg,1593714560,Isethionic Acid_X_HILICNeg,0.6,64.52739864,4307051898,40048587.01,54111086123,2,0.933333333,-1,400,1,1,Isethionic Acid,122415440,76510320,99462880,0.600774409,NA,46.82151617,Matched IS,C2H6O4S,2,NA,93.64303234,NA,3004.011786,951.764616,0.031172658,NA,107.5456644,14.40024401,8.71E-04,NA
Taurine,"Taurine, D4",0.232554778,0.048954682,202854112,200821,Smp,20ppt3C_C,C,200821,122407865.2,200821_Smp_20ppt3C_C Taurine,HILICNeg,202854112,Taurine_X_HILICNeg,0.6,64.52739864,204013108.6,1896990.546,16119517989,4,0.866666667,-1,400,1,1,Taurine,54692268,35251424,44971846,0.418271652,NA,8.465146556,Matched IS,C2H7NO3S,2,1,16.93029311,8.465146556,3004.011786,951.764616,0.005635894,0.00889416,107.5456644,14.40024401,1.57E-04,5.88E-04
AMP,"Thymine, D4",0.109658868,0.04308023,53708716,200821,Smp,35ppt0C_A,A,200821,55036256.09,200821_Smp_35ppt0C_A AMP,HILICNeg,53708716,AMP_X_HILICNeg,0.62,84.00397013,88768154.99,655162.5597,611076988.8,8,0.777777778,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.132579816,NA,7.096487209,Matched IS,C10H14N5O7P,10,5,70.96487209,35.48243605,5076.580308,1234.279006,0.013978873,0.0287475,135.4902744,21.38141431,5.24E-04,0.001659499
Cysteic Acid,"L-Cysteic Acid, D3",0.166327938,0.035661075,3243196,200821,Smp,35ppt0C_A,A,200821,3055081.631,200821_Smp_35ppt0C_A Cysteic Acid,HILICNeg,3243196,Cysteic Acid_X_HILICNeg,0.62,84.00397013,4927551.017,36368.30052,356242489.4,24,0.333333333,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.910279868,NA,0.222480751,Matched IS,C3H7NO5S,3,1,0.667442252,0.222480751,5076.580308,1234.279006,1.31E-04,1.80E-04,135.4902744,21.38141431,4.93E-06,1.04E-05
GMP,Inj_vol,0.080823658,0.080823658,5794482,200821,Smp,35ppt0C_A,A,200821,5794482,200821_Smp_35ppt0C_A GMP,HILICNeg,5794482,GMP_X_HILICNeg,0.62,84.00397013,9345938.71,68978.6684,110678288,17,0.527777778,-1,400,1,1,GMP,3222048.75,2639840.75,2930944.75,0.948844746,NA,1.659114409,Matched IS,C10H14N5O8P,10,5,16.59114409,8.295572043,5076.580308,1234.279006,0.003268173,0.006720986,135.4902744,21.38141431,1.22E-04,3.88E-04
Isethionic Acid,"Isethionic Acid, 13C2",0.183738882,0.023988152,2459536896,200821,Smp,35ppt0C_A,A,200821,4482190920,200821_Smp_35ppt0C_A Isethionic Acid,HILICNeg,2459536896,Isethionic Acid_X_HILICNeg,0.62,84.00397013,7229340193,53356893.88,54111086123,2,0.944444444,-1,400,1,1,Isethionic Acid,122415440,76510320,99462880,0.600774409,NA,78.5894103,Matched IS,C2H6O4S,2,NA,157.1788206,NA,5076.580308,1234.279006,0.030961555,NA,135.4902744,21.38141431,0.001160075,NA
Taurine,"Taurine, D4",0.232554778,0.048954682,583607744,200821,Smp,35ppt0C_A,A,200821,754958434.3,200821_Smp_35ppt0C_A Taurine,HILICNeg,583607744,Taurine_X_HILICNeg,0.62,84.00397013,1217674894,8987175.643,16119517989,4,0.888888889,-1,400,1,1,Taurine,54692268,35251424,44971846,0.418271652,NA,50.52516726,Matched IS,C2H7NO3S,2,1,101.0503345,50.52516726,5076.580308,1234.279006,0.019905198,0.040934964,135.4902744,21.38141431,7.46E-04,0.002363041
AMP,"Thymine, D4",0.109658868,0.04308023,29686892,200821,Smp,35ppt0C_B,B,200821,31949943.29,200821_Smp_35ppt0C_B AMP,HILICNeg,29686892,AMP_X_HILICNeg,0.62,71.22869299,51532166.6,448554.395,611076988.8,10,0.714285714,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.132579816,NA,4.354081234,Matched IS,C10H14N5O7P,10,5,43.54081234,21.77040617,4279.187015,975.4741582,0.01017502,0.022317768,114.8849887,18.83060208,3.79E-04,0.001156118
Cysteic Acid,"L-Cysteic Acid, D3",0.166327938,0.035661075,2026010,200821,Smp,35ppt0C_B,B,200821,2699259.742,200821_Smp_35ppt0C_B Cysteic Acid,HILICNeg,2026010,Cysteic Acid_X_HILICNeg,0.62,71.22869299,4353644.744,37895.67979,356242489.4,21,0.4,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.910279868,NA,0.19656867,Matched IS,C3H7NO5S,3,1,0.589706011,0.19656867,4279.187015,975.4741582,1.38E-04,2.02E-04,114.8849887,18.83060208,5.13E-06,1.04E-05
GMP,Inj_vol,0.080823658,0.080823658,5952931,200821,Smp,35ppt0C_B,B,200821,5952931,200821_Smp_35ppt0C_B GMP,HILICNeg,5952931,GMP_X_HILICNeg,0.62,71.22869299,9601501.613,83574.90149,110678288,15,0.571428571,-1,400,1,1,GMP,3222048.75,2639840.75,2930944.75,0.948844746,NA,1.726944688,Matched IS,C10H14N5O8P,10,5,17.26944688,8.634723438,4279.187015,975.4741582,0.004035684,0.008851822,114.8849887,18.83060208,1.50E-04,4.59E-04
Isethionic Acid,"Isethionic Acid, 13C2",0.183738882,0.023988152,2020151680,200821,Smp,35ppt0C_B,B,200821,3009757578,200821_Smp_35ppt0C_B Isethionic Acid,HILICNeg,2020151680,Isethionic Acid_X_HILICNeg,0.62,71.22869299,4854447707,42254847.76,54111086123,2,0.942857143,-1,400,1,1,Isethionic Acid,122415440,76510320,99462880,0.600774409,NA,52.77219945,Matched IS,C2H6O4S,2,NA,105.5443989,NA,4279.187015,975.4741582,0.024664591,NA,114.8849887,18.83060208,9.19E-04,NA
Taurine,"Taurine, D4",0.232554778,0.048954682,513998176,200821,Smp,35ppt0C_B,B,200821,597548833.1,200821_Smp_35ppt0C_B Taurine,HILICNeg,513998176,Taurine_X_HILICNeg,0.62,71.22869299,963788440.5,8389159.032,16119517989,4,0.885714286,-1,400,1,1,Taurine,54692268,35251424,44971846,0.418271652,NA,39.99061851,Matched IS,C2H7NO3S,2,1,79.98123702,39.99061851,4279.187015,975.4741582,0.018690755,0.040996082,114.8849887,18.83060208,6.96E-04,0.002123704
AMP,"Thymine, D4",0.109658868,0.04308023,51254304,200821,Smp,35ppt0C_C,C,200821,45114380.58,200821_Smp_35ppt0C_C AMP,HILICNeg,51254304,AMP_X_HILICNeg,0.78,85.3133456,57838949.46,528808.0108,611076988.8,13,0.638888889,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.132579816,NA,4.159770995,Matched IS,C10H14N5O7P,10,5,41.59770995,20.79885497,5063.391448,1234.806505,0.008215385,0.016843817,109.3760841,18.12577239,3.80E-04,0.001147474
Cysteic Acid,"L-Cysteic Acid, D3",0.166327938,0.035661075,3856335,200821,Smp,35ppt0C_C,C,200821,3317073.855,200821_Smp_35ppt0C_C Cysteic Acid,HILICNeg,3856335,Cysteic Acid_X_HILICNeg,0.78,85.3133456,4252658.789,38881.0664,356242489.4,25,0.305555556,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.910279868,NA,0.192009117,Matched IS,C3H7NO5S,3,1,0.576027351,0.192009117,5063.391448,1234.806505,1.14E-04,1.55E-04,109.3760841,18.12577239,5.27E-06,1.06E-05
GMP,Inj_vol,0.080823658,0.080823658,6644534,200821,Smp,35ppt0C_C,C,200821,6644534,200821_Smp_35ppt0C_C GMP,HILICNeg,6644534,GMP_X_HILICNeg,0.78,85.3133456,8518633.333,77883.87565,110678288,20,0.444444444,-1,400,1,1,GMP,3222048.75,2639840.75,2930944.75,0.948844746,NA,1.578299593,Matched IS,C10H14N5O8P,10,5,15.78299593,7.891497963,5063.391448,1234.806505,0.00311708,0.006390878,109.3760841,18.12577239,1.44E-04,4.35E-04
Isethionic Acid,"Isethionic Acid, 13C2",0.183738882,0.023988152,3159521280,200821,Smp,35ppt0C_C,C,200821,3620561710,200821_Smp_35ppt0C_C Isethionic Acid,HILICNeg,3159521280,Isethionic Acid_X_HILICNeg,0.78,85.3133456,4641745782,42438397.94,54111086123,2,0.944444444,-1,400,1,1,Isethionic Acid,122415440,76510320,99462880,0.600774409,NA,50.45993881,Matched IS,C2H6O4S,2,NA,100.9198776,NA,5063.391448,1234.806505,0.019931281,NA,109.3760841,18.12577239,9.23E-04,NA
Taurine,"Taurine, D4",0.232554778,0.048954682,821293120,200821,Smp,35ppt0C_C,C,200821,812281263.1,200821_Smp_35ppt0C_C Taurine,HILICNeg,821293120,Taurine_X_HILICNeg,0.78,85.3133456,1041386235,9521151.203,16119517989,4,0.888888889,-1,400,1,1,Taurine,54692268,35251424,44971846,0.418271652,NA,43.21039544,Matched IS,C2H7NO3S,2,1,86.42079088,43.21039544,5063.391448,1234.806505,0.017067768,0.034993657,109.3760841,18.12577239,7.90E-04,0.00238392
AMP,"Thymine, D4",0.109658868,0.04308023,4036496,200821,Smp,50ppt-3C_A,A,200821,3735757.51,200821_Smp_50ppt-3C_A AMP,HILICNeg,4036496,AMP_X_HILICNeg,0.44,25.87667432,8490357.977,144367.7601,611076988.8,15,0.545454545,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.132579816,NA,0.733030955,Matched IS,C10H14N5O7P,10,5,7.330309549,3.665154775,2290.396568,558.2025106,0.003200454,0.006565995,58.81062346,9.510923867,1.25E-04,3.85E-04
Cysteic Acid,"L-Cysteic Acid, D3",0.166327938,0.035661075,588002,200821,Smp,50ppt-3C_A,A,200821,711538.324,200821_Smp_50ppt-3C_A Cysteic Acid,HILICNeg,588002,Cysteic Acid_X_HILICNeg,0.44,25.87667432,1617132.555,27497.28637,356242489.4,20,0.393939394,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.910279868,NA,0.073014133,Matched IS,C3H7NO5S,3,1,0.219042399,0.073014133,2290.396568,558.2025106,9.56E-05,1.31E-04,58.81062346,9.510923867,3.72E-06,7.68E-06
GMP,Inj_vol,0.080823658,0.080823658,843367,200821,Smp,50ppt-3C_A,A,200821,843367,200821_Smp_50ppt-3C_A GMP,HILICNeg,843367,GMP_X_HILICNeg,0.44,25.87667432,1916743.182,32591.78477,110678288,18,0.454545455,-1,400,1,1,GMP,3222048.75,2639840.75,2930944.75,0.948844746,NA,0.372604764,Matched IS,C10H14N5O8P,10,5,3.726047643,1.863023821,2290.396568,558.2025106,0.001626813,0.003337541,58.81062346,9.510923867,6.34E-05,1.96E-04
Isethionic Acid,"Isethionic Acid, 13C2",0.183738882,0.023988152,1323284992,200821,Smp,50ppt-3C_A,A,200821,1260021062,200821_Smp_50ppt-3C_A Isethionic Acid,HILICNeg,1323284992,Isethionic Acid_X_HILICNeg,0.44,25.87667432,2863684232,48693315.32,54111086123,1,0.96969697,-1,400,1,1,Isethionic Acid,122415440,76510320,99462880,0.600774409,NA,31.1308154,Matched IS,C2H6O4S,2,NA,62.26163081,NA,2290.396568,558.2025106,0.027183778,NA,58.81062346,9.510923867,0.00105868,NA
Taurine,"Taurine, D4",0.232554778,0.048954682,247934960,200821,Smp,50ppt-3C_A,A,200821,296882782.2,200821_Smp_50ppt-3C_A Taurine,HILICNeg,247934960,Taurine_X_HILICNeg,0.44,25.87667432,674733595.9,11472988.32,16119517989,3,0.909090909,-1,400,1,1,Taurine,54692268,35251424,44971846,0.418271652,NA,27.99682243,Matched IS,C2H7NO3S,2,1,55.99364486,27.99682243,2290.396568,558.2025106,0.02444714,0.050155314,58.81062346,9.510923867,9.52E-04,0.002943649
AMP,"Thymine, D4",0.109658868,0.04308023,6082405,200821,Smp,50ppt-3C_B,B,200821,5972724.884,200821_Smp_50ppt-3C_B AMP,HILICNeg,6082405,AMP_X_HILICNeg,0.58,35.99248868,10297801.52,165943.6483,611076988.8,14,0.6,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.132579816,NA,0.887351173,Matched IS,C10H14N5O7P,10,5,8.873511733,4.436755867,2120.727017,535.5810754,0.004184184,0.008284004,62.05601497,9.846557055,1.43E-04,4.51E-04
Cysteic Acid,"L-Cysteic Acid, D3",0.166327938,0.035661075,891602,200821,Smp,50ppt-3C_B,B,200821,761389.589,200821_Smp_50ppt-3C_B Cysteic Acid,HILICNeg,891602,Cysteic Acid_X_HILICNeg,0.58,35.99248868,1312740.671,21154.12457,356242489.4,20,0.428571429,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.910279868,NA,0.059270727,Matched IS,C3H7NO5S,3,1,0.17781218,0.059270727,2120.727017,535.5810754,8.38E-05,1.11E-04,62.05601497,9.846557055,2.87E-06,6.02E-06
GMP,Inj_vol,0.080823658,0.080823658,1251214,200821,Smp,50ppt-3C_B,B,200821,1251214,200821_Smp_50ppt-3C_B GMP,HILICNeg,1251214,GMP_X_HILICNeg,0.58,35.99248868,2157265.517,34763.19771,110678288,19,0.457142857,-1,400,1,1,GMP,3222048.75,2639840.75,2930944.75,0.948844746,NA,0.463692856,Matched IS,C10H14N5O8P,10,5,4.636928563,2.318464281,2120.727017,535.5810754,0.002186481,0.004328876,62.05601497,9.846557055,7.47E-05,2.35E-04
Isethionic Acid,"Isethionic Acid, 13C2",0.183738882,0.023988152,1325801728,200821,Smp,50ppt-3C_B,B,200821,1634772518,200821_Smp_50ppt-3C_B Isethionic Acid,HILICNeg,1325801728,Isethionic Acid_X_HILICNeg,0.58,35.99248868,2818573306,45419824.46,54111086123,1,0.971428571,-1,400,1,1,Isethionic Acid,122415440,76510320,99462880,0.600774409,NA,30.64041919,Matched IS,C2H6O4S,2,NA,61.28083839,NA,2120.727017,535.5810754,0.028896146,NA,62.05601497,9.846557055,9.88E-04,NA
Taurine,"Taurine, D4",0.232554778,0.048954682,277779456,200821,Smp,50ppt-3C_B,B,200821,362225024.2,200821_Smp_50ppt-3C_B Taurine,HILICNeg,277779456,Taurine_X_HILICNeg,0.58,35.99248868,624525903.8,10063906.04,16119517989,3,0.914285714,-1,400,1,1,Taurine,54692268,35251424,44971846,0.418271652,NA,25.91354712,Matched IS,C2H7NO3S,2,1,51.82709425,25.91354712,2120.727017,535.5810754,0.024438362,0.048383986,62.05601497,9.846557055,8.35E-04,0.002631737
AMP,"Thymine, D4",0.109658868,0.04308023,6604555,200821,Smp,50ppt-3C_C,C,200821,8429120.284,200821_Smp_50ppt-3C_C AMP,HILICNeg,6604555,AMP_X_HILICNeg,0.5,31.7832986,16858240.57,265205.9621,611076988.8,15,0.558823529,-1,400,1,1,AMP,10165556,6654557.5,8410056.75,1.132579816,NA,0.983150815,Matched IS,C10H14N5O7P,10,5,9.831508154,4.915754077,2952.441688,726.5102193,0.003329958,0.006766256,63.5665972,10.15422081,1.55E-04,4.84E-04
Cysteic Acid,"L-Cysteic Acid, D3",0.166327938,0.035661075,674015,200821,Smp,50ppt-3C_C,C,200821,864711.731,200821_Smp_50ppt-3C_C Cysteic Acid,HILICNeg,674015,Cysteic Acid_X_HILICNeg,0.5,31.7832986,1729423.462,27206.48168,356242489.4,23,0.323529412,-1,400,1,1,Cysteic Acid,14537700,13138194,13837947,0.910279868,NA,0.078084109,Matched IS,C3H7NO5S,3,1,0.234252327,0.078084109,2952.441688,726.5102193,7.93E-05,1.07E-04,63.5665972,10.15422081,3.69E-06,7.69E-06
