MassFeature,FinalBMIS,Orig_RSD,FinalRSD,QC_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolperumolCinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,molFractionC_pertotalC
Fructose 6 phosphate,Inj_vol,0.0991889157843483,0.0991889157843483,14415370,200821,Smp,StaB2_A,A,200821,14415370,200821_Smp_StaB2_A Fructose 6 phosphate,HILICNeg,14415370,Fructose 6 phosphate_X_HILICNeg,2.25,41.68972321,6406831.111111111,345777.5415631022,604268089,13,0.5806451612903225,-1,400,1,1,Fructose 6 phosphate,3195024.5,2895577,3045300.75,0.8819033941108954,NA,0.02288880145306851,NA,C6H13O9P,6,NA,0.13733280871841105,NA,14.353375936051831,3.300247625365905,0.009567979639791073,NA,18.52876587,7.411870260650611e-6
Gluconic Acid,"DL-Histidine, 15N",0.15773586763502784,0.05708996382828478,39825116,200821,Smp,StaB2_A,A,200821,42772383.573910296,200821_Smp_StaB2_A Gluconic Acid,HILICNeg,39825116,Gluconic Acid_X_HILICNeg,2.25,41.68972321,19009948.25507124,1025969.4783401826,2456452088.618659,7,0.7741935483870968,-1,400,1,1,Gluconic Acid,81569912,69569360,75569636,1.033997714217083,NA,0.0023342373037046277,NA,C6H12O7,6,NA,0.014005423822227766,NA,14.353375936051831,3.300247625365905,9.757581689928359e-4,NA,18.52876587,7.558746179044771e-7
Glucose 1 phosphate,Inj_vol,0.08373072041699987,0.08373072041699987,13603140,200821,Smp,StaB2_A,A,200821,13603140,200821_Smp_StaB2_A Glucose 1 phosphate,HILICNeg,13603140,Glucose 1 phosphate_X_HILICNeg,2.25,41.68972321,6045840,326294.80247393565,604271319,14,0.5483870967741935,-1,400,1,1,Glucose 1 phosphate,5546037,4990269.5,5268153.25,0.8282605368630698,NA,0.013294201577640167,NA,C6H13O9P,6,NA,0.07976520946584101,NA,14.353375936051831,3.300247625365905,0.005557243802518416,NA,18.52876587,4.304939143032143e-6
Glucose 6 phosphate,"DL-Proline, D7",0.12926123043178603,0.0827422007504108,20489918,200821,Smp,StaB2_A,A,200821,28474827.063710727,200821_Smp_StaB2_A Glucose 6 phosphate,HILICNeg,20489918,Glucose 6 phosphate_X_HILICNeg,2.25,41.68972321,12655478.694982545,683017.8967674352,798825138.5225967,10,0.6774193548387097,-1,400,1,1,Glucose 6 phosphate,3589665.25,3384167.25,3486916.25,1.1890336640493473,NA,0.02928693272520013,NA,C6H13O9P,6,NA,0.17572159635120077,NA,14.353375936051831,3.300247625365905,0.01224252727261433,NA,18.52876587,9.483718321235432e-6
glycerol 3 phosphate,"DL-Proline, D7",0.103023834019364,0.06767294525538423,65202812,200821,Smp,StaB2_A,A,200821,90612309.71093407,200821_Smp_StaB2_A glycerol 3 phosphate,HILICNeg,65202812,glycerol 3 phosphate_X_HILICNeg,2.25,41.68972321,40272137.64930403,2173492.7155668703,2177737413.1349044,6,0.8064516129032258,-1,400,1,1,glycerol 3 phosphate,5561907,4705450.5,5133678.75,1.0275001887320574,NA,0.07325294063938423,NA,C3H9O6P,3,NA,0.21975882191815269,NA,14.353375936051831,3.300247625365905,0.015310601693792291,NA,18.52876587,1.1860413341072278e-5
Indole 3 carbinol,Inj_vol,2.121288317478402,2.121288317478402,NA,200821,Smp,StaB2_A,A,200821,NA,200821_Smp_StaB2_A Indole 3 carbinol,HILICNeg,0,Indole 3 carbinol_X_HILICNeg,2.25,41.68972321,NA,NA,194176,31,0,-1,400,1,1,Indole 3 carbinol,292730.25,112822.5,202776.375,1.1520643172622451,NA,NA,NA,C9H9NO,9,1,NA,NA,14.353375936051831,3.300247625365905,NA,NA,18.52876587,NA
Inosine,Inj_vol,0.09659879113344373,0.09659879113344373,27082770,200821,Smp,StaB2_A,A,200821,27082770,200821_Smp_StaB2_A Inosine,HILICNeg,27082770,Inosine_X_HILICNeg,2.25,41.68972321,12036786.666666666,649627.0043237833,1209335524,9,0.7096774193548387,-1,400,1,1,Inosine,33144084,21211340,27177712,0.8932357735877461,NA,0.004757321946966686,NA,C10H12N4O5,10,4,0.04757321946966686,0.019029287787866743,14.353375936051831,3.300247625365905,0.0033144271899251026,0.005766018174395907,18.52876587,2.567533089005828e-6
Keto-?-(methylthio)butyric acid,"Sulfolactic Acid, 13C3",1.1196642443709868,0.8229990049568455,NA,200821,Smp,StaB2_A,A,200821,NA,200821_Smp_StaB2_A Keto-?-(methylthio)butyric acid,HILICNeg,0,Keto-?-(methylthio)butyric acid_X_HILICNeg,2.25,41.68972321,NA,NA,4947298.526821069,31,0,-1,400,1,1,Keto-?-(methylthio)butyric acid,13551572.8,7508883.2,10530228,0.5368354734329317,NA,NA,NA,C5H7O3S,5,NA,NA,NA,14.353375936051831,3.300247625365905,NA,NA,18.52876587,NA
Ketoglutaric Acid,"DL-Alanine, D3",0.2112012837444082,0.079547601486036,17088884,200821,Smp,StaB2_A,A,200821,22233953.09405206,200821_Smp_StaB2_A Ketoglutaric Acid,HILICNeg,17088884,Ketoglutaric Acid_X_HILICNeg,2.25,41.68972321,9881756.930689804,533319.758014581,677031249.0831352,12,0.6129032258064516,-1,400,1,1,Ketoglutaric Acid,18365008,14293757,16329382.5,0.9743331906203716,NA,0.00595919898768883,NA,C5H6O5,5,NA,0.029795994938444148,NA,14.353375936051831,3.300247625365905,0.0020758875870870628,NA,18.52876587,1.6080938767048141e-6
L-Pyroglutamic acid,"Isethionic Acid, 13C2",0.17795343825236426,0.07031375290579395,133174136,200821,Smp,StaB2_A,A,200821,126472541.35877518,200821_Smp_StaB2_A L-Pyroglutamic acid,HILICNeg,133174136,L-Pyroglutamic acid_X_HILICNeg,2.25,41.68972321,56210018.38167786,3033662.294223114,5556012450.530304,5,0.8387096774193549,-1,400,1,1,L-Pyroglutamic acid,78501120,48485832,63493476,0.7466459859115662,NA,0.011376295616161743,NA,C5H7NO3,5,1,0.05688147808080871,0.011376295616161743,14.353375936051831,3.300247625365905,0.003962933760965439,0.0034471036442001624,18.52876587,3.069901065181343e-6
Malic Acid,"Sulfolactic Acid, 13C3",0.3466748506155491,0.19261218345062295,NA,200821,Smp,StaB2_A,A,200821,NA,200821_Smp_StaB2_A Malic Acid,HILICNeg,0,Malic Acid_X_HILICNeg,2.25,41.68972321,NA,NA,143695154.52472937,31,0,-1,400,1,1,Malic Acid,61767988,41827816,51797902,0.8038846179911835,NA,NA,NA,C4H6O5,4,NA,NA,NA,14.353375936051831,3.300247625365905,NA,NA,18.52876587,NA
N-acetyltaurine,"Thymine, D4",0.1553773757985939,0.09111728988418712,5363060,200821,Smp,StaB2_A,A,200821,6163595.107819148,200821_Smp_StaB2_A N-acetyltaurine,HILICNeg,5363060,N-acetyltaurine_X_HILICNeg,2.25,41.68972321,2739375.603475177,147844.47180835935,114538690.27073275,15,0.5161290322580645,-1,400,1,1,N-acetyltaurine,138156560,83239808,110698184,0.9821821017167593,NA,2.41740853543013e-4,NA,C4H9NO4S,4,1,9.66963414172052e-4,2.41740853543013e-4,14.353375936051831,3.300247625365905,6.736836117719867e-5,7.324930762315471e-5,18.52876587,5.2187146243650605e-8
NAD,Inj_vol,1.6438099102130757,1.6438099102130757,NA,200821,Smp,StaB2_A,A,200821,NA,200821_Smp_StaB2_A NAD,HILICNeg,0,NAD_X_HILICNeg,2.25,41.68972321,NA,NA,908367,31,0,-1,400,1,1,NAD,5181892,3175496.75,4178694.375,0.7381522641935123,NA,NA,NA,C21H27N7O14P2,21,7,NA,NA,14.353375936051831,3.300247625365905,NA,NA,18.52876587,NA
Orotic Acid,"DL-Alanine, D3",0.1650742450907183,0.08565897219845155,2465291,200821,Smp,StaB2_A,A,200821,3207533.2980894893,200821_Smp_StaB2_A Orotic Acid,HILICNeg,2465291,Orotic Acid_X_HILICNeg,2.25,41.68972321,1425570.3547064397,76938.22484578424,79376063.86325961,19,0.3870967741935484,-1,400,1,1,Orotic Acid,76686864,62955124,69820994,0.9422251082872886,NA,2.0791170249416757e-4,NA,C5H4N2O4,5,2,0.0010395585124708378,4.1582340498833514e-4,14.353375936051831,3.300247625365905,7.242606318557751e-5,1.259976378112633e-4,18.52876587,5.610511351724678e-8
PEP,"Sulfolactic Acid, 13C3",0.835086800107912,0.66707878571269,166135,200821,Smp,StaB2_A,A,200821,236181.30399194462,200821_Smp_StaB2_A PEP,HILICNeg,166135,PEP_X_HILICNeg,2.25,41.68972321,104969.46844086428,5665.216408423947,19799587.289108302,29,0.06451612903225812,-1,400,1,1,PEP,5153239,1481408.75,3317323.875,0.9451805430491668,NA,3.212116810610425e-4,NA,C3H5O6P,3,NA,9.636350431831274e-4,NA,14.353375936051831,3.300247625365905,6.713647350117366e-5,NA,18.52876587,5.200751361121967e-8
Phosphoglyceric Acid,Inj_vol,0.5153476265288702,0.5153476265288702,650405,200821,Smp,StaB2_A,A,200821,650405,200821_Smp_StaB2_A Phosphoglyceric Acid,HILICNeg,650405,Phosphoglyceric Acid_X_HILICNeg,2.25,41.68972321,289068.8888888889,15601.087028661039,31778436,24,0.22580645161290325,-1,400,1,1,Phosphoglyceric Acid,4190399.25,3320620.5,3755509.875,0.7765965028953576,NA,9.509725779988063e-4,NA,C3H7O7P,3,NA,0.0028529177339964187,NA,14.353375936051831,3.300247625365905,1.9876283786524776e-4,NA,18.52876587,1.5397235595791026e-7
Propionylglycine,Inj_vol,0.28628528858975055,0.28628528858975055,NA,200821,Smp,StaB2_A,A,200821,NA,200821_Smp_StaB2_A Propionylglycine,HILICNeg,0,Propionylglycine_X_HILICNeg,2.25,41.68972321,NA,NA,9508305,31,0,-1,400,1,1,Propionylglycine,42600726.4,28487193.6,35543960,0.8580354215363641,NA,NA,NA,C5H9NO3,5,1,NA,NA,14.353375936051831,3.300247625365905,NA,NA,18.52876587,NA
Resorcylic Acid,Inj_vol,0.5016368211370871,0.5016368211370871,195223,200821,Smp,StaB2_A,A,200821,195223,200821_Smp_StaB2_A Resorcylic Acid,HILICNeg,195223,Resorcylic Acid_X_HILICNeg,2.25,41.68972321,86765.77777777778,4682.760761366063,15057616,28,0.09677419354838712,-1,400,1,1,Resorcylic Acid,77343406.66666667,45102093.333333336,61222750,0.9448397318983163,NA,1.4391579555353127e-5,NA,C7H6O4,7,NA,1.007410568874719e-4,NA,14.353375936051831,3.300247625365905,7.018631528659218e-6,NA,18.52876587,5.437008465338868e-9
Ribose 5 phosphate,Inj_vol,0.08129193046840115,0.08129193046840115,2886512,200821,Smp,StaB2_A,A,200821,2886512,200821_Smp_StaB2_A Ribose 5 phosphate,HILICNeg,2886512,Ribose 5 phosphate_X_HILICNeg,2.25,41.68972321,1282894.2222222222,69237.97467927588,101543946,18,0.4193548387096774,-1,400,1,1,Ribose 5 phosphate,2875680,2719490.25,2797585.125,0.9567340566190481,NA,0.004598829250221737,NA,C5H11O8P,5,NA,0.022994146251108686,NA,14.353375936051831,3.300247625365905,0.0016020026475690333,NA,18.52876587,1.2409971831064368e-6
Salicylic Acid,Inj_vol,0.13014365324649388,0.13014365324649388,NA,200821,Smp,StaB2_A,A,200821,NA,200821_Smp_StaB2_A Salicylic Acid,HILICNeg,0,Salicylic Acid_X_HILICNeg,2.25,41.68972321,NA,NA,3955467,31,0,-1,400,1,1,Salicylic Acid,104540288,65184860,84862574,0.8979601021161103,NA,NA,NA,C7H6O3,7,NA,NA,NA,14.353375936051831,3.300247625365905,NA,NA,18.52876587,NA
Sulfanilic Acid,Inj_vol,0.9602447841647406,0.9602447841647406,NA,200821,Smp,StaB2_A,A,200821,NA,200821_Smp_StaB2_A Sulfanilic Acid,HILICNeg,0,Sulfanilic Acid_X_HILICNeg,2.25,41.68972321,NA,NA,2925614,31,0,-1,400,1,1,Sulfanilic Acid,67393784,27697186,47545485,0.9491129621126311,NA,NA,NA,C6H7NO3S,6,1,NA,NA,14.353375936051831,3.300247625365905,NA,NA,18.52876587,NA
Threonic acid,"Sulfoacetic Acid, 13C2",0.1538822673584836,0.0779864203147052,670429312,200821,Smp,StaB2_A,A,200821,764593367.4395242,200821_Smp_StaB2_A Threonic acid,HILICNeg,670429312,Threonic acid_X_HILICNeg,2.25,41.68972321,339819274.4175663,18340092.199415784,19383417691.389706,4,0.8709677419354839,-1,400,1,1,Threonic acid,60338384,55009404,57673894,0.7026118371244889,NA,0.08046078228834984,NA,C4H8O5,4,NA,0.32184312915339935,NA,14.353375936051831,3.300247625365905,0.022422817502119184,NA,18.52876587,1.736991720935375e-5
Thymidine,Inj_vol,0.2233621742702881,0.2233621742702881,NA,200821,Smp,StaB2_A,A,200821,NA,200821_Smp_StaB2_A Thymidine,HILICNeg,0,Thymidine_X_HILICNeg,2.25,41.68972321,NA,NA,24597172,31,0,-1,400,1,1,Thymidine,13709969,10588893,12149431,0.8109136126372349,NA,NA,NA,C10H14N2O5,10,2,NA,NA,14.353375936051831,3.300247625365905,NA,NA,18.52876587,NA
UDP-glucosamine,Inj_vol,0.0960296275181727,0.0960296275181727,3024018,200821,Smp,StaB2_A,A,200821,3024018,200821_Smp_StaB2_A UDP-glucosamine,HILICNeg,3024018,UDP-glucosamine_X_HILICNeg,2.25,41.68972321,1344008,72536.29353131894,96963563,17,0.4516129032258065,-1,400,1,1,UDP-glucosamine,6204315,4750849,5477582,0.9839115874661128,NA,0.0023926979109827376,NA,C17H27N3O17P2,17,3,0.04067586448670654,0.0071780937329482125,14.353375936051831,3.300247625365905,0.0028338883248044578,0.0021750167101937884,18.52876587,2.195281907715451e-6
UDP-glucose,"DL-Alanine, D3",0.1587040859341653,0.0780992128825108,1013810,200821,Smp,StaB2_A,A,200821,1319044.8238914208,200821_Smp_StaB2_A UDP-glucose,HILICNeg,1013810,UDP-glucose_X_HILICNeg,2.25,41.68972321,586242.1439517426,31639.567795811734,71253592.9068199,22,0.29032258064516125,-1,400,1,1,UDP-glucose,5978523,4911603,5445063,0.8575423550832325,NA,0.0012046184955035865,NA,C15H24N2O17P2,15,2,0.018069277432553797,0.002409236991007173,14.353375936051831,3.300247625365905,0.0012588869345481724,7.300170364458806e-4,18.52876587,9.752013468857004e-7
Uridine,"Adenine, 15N2",0.1366854383297951,0.10450491159184168,3971779,200821,Smp,StaB2_A,A,200821,5131018.996570889,200821_Smp_StaB2_A Uridine,HILICNeg,3971779,Uridine_X_HILICNeg,2.25,41.68972321,2280452.8873648397,123076.3507525549,469126258.2679325,16,0.4838709677419355,-1,400,1,1,Uridine,12690427,9504685,11097556,0.9391750442508103,NA,0.0020993178322669,NA,C9H12N2O6,9,2,0.018893860490402103,0.0041986356645338,14.353375936051831,3.300247625365905,0.0013163356533389327,0.0012722183730283843,18.52876587,1.019704206041765e-6
3-Sulfopyruvic Acid,Inj_vol,1.1573950180010149,1.1573950180010149,NA,200821,Smp,StaB2_B,B,200821,NA,200821_Smp_StaB2_B 3-Sulfopyruvic Acid,HILICNeg,0,3-Sulfopyruvic Acid_X_HILICNeg,2.75,50.95410614,NA,NA,147659,31,0,-1,400,1,1,3-Sulfopyruvic Acid,26745922,19568558,23157240,1.032210223142866,NA,NA,NA,C3H4O6S,3,NA,NA,NA,8.211840592358236,1.7391756743578686,NA,NA,18.52876587,NA
Acetylglutamic acid,"Trehalose, 13C",0.17982587779856896,0.12965650874519624,12186430,200821,Smp,StaB2_B,B,200821,12988520.635061556,200821_Smp_StaB2_B Acetylglutamic acid,HILICNeg,12186430,Acetylglutamic acid_X_HILICNeg,2.75,50.95410614,4723098.4127496565,254906.26014269938,358149731.7026692,14,0.5483870967741935,-1,400,1,1,Acetylglutamic acid,79931000,56033636,67982318,1.3134653109025463,NA,4.152343018320286e-4,NA,C7H11NO5,7,1,0.0029066401128242003,4.152343018320286e-4,8.211840592358236,1.7391756743578686,3.5395720120639677e-4,2.3875351291659466e-4,18.52876587,1.5687176000914087e-7
Acetylglycine,Inj_vol,0.7919074551041827,0.7919074551041827,NA,200821,Smp,StaB2_B,B,200821,NA,200821_Smp_StaB2_B Acetylglycine,HILICNeg,0,Acetylglycine_X_HILICNeg,2.75,50.95410614,NA,NA,5940554,31,0,-1,400,1,1,Acetylglycine,20780825.6,10752062.4,15766444,0.8718040928562711,NA,NA,NA,C4H7NO3,4,1,NA,NA,8.211840592358236,1.7391756743578686,NA,NA,18.52876587,NA
Aconitic Acid,"Sulfolactic Acid, 13C3",0.5627339547455327,0.3084740910341934,NA,200821,Smp,StaB2_B,B,200821,NA,200821_Smp_StaB2_B Aconitic Acid,HILICNeg,0,Aconitic Acid_X_HILICNeg,2.75,50.95410614,NA,NA,50094754.190318584,31,0,-1,400,1,1,Aconitic Acid,56155776,43559248,49857512,1.101194180978128,NA,NA,NA,C6H6O6,6,NA,NA,NA,8.211840592358236,1.7391756743578686,NA,NA,18.52876587,NA
ADP,Inj_vol,0.963724412083022,0.963724412083022,NA,200821,Smp,StaB2_B,B,200821,NA,200821_Smp_StaB2_B ADP,HILICNeg,0,ADP_X_HILICNeg,2.75,50.95410614,NA,NA,11106946,31,0,-1,400,1,1,ADP,2728119.25,1333990,2031054.625,0.8553605378230629,NA,NA,NA,C10H15N5O10P2,10,5,NA,NA,8.211840592358236,1.7391756743578686,NA,NA,18.52876587,NA
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,NA,200821,Smp,StaB2_B,B,200821,NA,200821_Smp_StaB2_B Amino Propanesulfonic Acid,HILICNeg,0,Amino Propanesulfonic Acid_X_HILICNeg,2.75,50.95410614,NA,NA,1492064,31,0,-1,400,1,1,Amino Propanesulfonic Acid,21506908,15020606,18263757,0.5563818064499445,NA,NA,NA,C3H9NO3S,3,1,NA,NA,8.211840592358236,1.7391756743578686,NA,NA,18.52876587,NA
ATP,Inj_vol,2.1083447391247536,2.1083447391247536,NA,200821,Smp,StaB2_B,B,200821,NA,200821_Smp_StaB2_B ATP,HILICNeg,0,ATP_X_HILICNeg,2.75,50.95410614,NA,NA,53666,31,0,-1,400,1,1,ATP,838269.25,116881.5,477575.375,0.4729873486352983,NA,NA,NA,C10H16N5O13P3,10,5,NA,NA,8.211840592358236,1.7391756743578686,NA,NA,18.52876587,NA
cAMP,Inj_vol,0.25694065867544236,0.25694065867544236,2162836,200821,Smp,StaB2_B,B,200821,2162836,200821_Smp_StaB2_B cAMP,HILICNeg,2162836,cAMP_X_HILICNeg,2.75,50.95410614,786485.8181818182,42446.745980735206,83203767,20,0.3548387096774194,-1,400,1,1,cAMP,109192112,48699308,78945710,0.7558753719661493,NA,1.0346488265991511e-4,NA,C10H12N5O6P,10,5,0.001034648826599151,5.173244132995755e-4,8.211840592358236,1.7391756743578686,1.2599475293784604e-4,2.9745380005420093e-4,18.52876587,5.5840137106722e-8
cGMP,Inj_vol,0.49179981505162806,0.49179981505162806,212115,200821,Smp,StaB2_B,B,200821,212115,200821_Smp_StaB2_B cGMP,HILICNeg,212115,cGMP_X_HILICNeg,2.75,50.95410614,77132.72727272728,4162.863723233591,7174725,27,0.12903225806451613,-1,400,1,1,cGMP,24409364,12966580,18687972,0.6115404689191863,NA,5.298245949284365e-5,NA,C10H12N5O7P,10,5,5.298245949284365e-4,2.6491229746421826e-4,8.211840592358236,1.7391756743578686,6.4519590823704e-5,1.5232060876313032e-4,18.52876587,2.8594705046507046e-8
Citric Acid,"Sulfolactic Acid, 13C3",0.9475330098768916,0.6731408106737015,NA,200821,Smp,StaB2_B,B,200821,NA,200821_Smp_StaB2_B Citric Acid,HILICNeg,0,Citric Acid_X_HILICNeg,2.75,50.95410614,NA,NA,2698276768.9913144,31,0,-1,400,1,1,Citric Acid,27444536,9035820,18240178,1.145756608165006,NA,NA,NA,C6H8O7,6,NA,NA,NA,8.211840592358236,1.7391756743578686,NA,NA,18.52876587,NA
Cysteinesulfinic acid,Inj_vol,0.33964880779436407,0.33964880779436407,52306,200821,Smp,StaB2_B,B,200821,52306,200821_Smp_StaB2_B Cysteinesulfinic acid,HILICNeg,52306,Cysteinesulfinic acid_X_HILICNeg,2.75,50.95410614,19020.363636363636,1026.531597989092,9283373,30,0.032258064516129004,-1,400,1,1,Cysteinesulfinic acid,6905416.8,5402722.8,6154069.8,1.1619082694739205,NA,2.088167629791447e-5,NA,C3H7NO4S,3,1,6.26450288937434e-5,2.088167629791447e-5,8.211840592358236,1.7391756743578686,7.628622132782209e-6,1.2006651545206506e-5,18.52876587,3.380960682069615e-9
DHAP,Inj_vol,0.2407263613139946,0.2407263613139946,504701,200821,Smp,StaB2_B,B,200821,504701,200821_Smp_StaB2_B DHAP,HILICNeg,504701,DHAP_X_HILICNeg,2.75,50.95410614,183527.63636363635,9905.011356951261,29862705,25,0.19354838709677424,-1,400,1,1,DHAP,1102532,903072.75,1002802.375,0.968493407994413,NA,0.001483440912383892,NA,C3H7O6P,3,NA,0.004450322737151676,NA,8.211840592358236,1.7391756743578686,5.419397377602594e-4,NA,18.52876587,2.401845200255464e-7
DHPS,"Betaine, 13C5-15N",0.13557766785618902,0.06431628512234827,1517074560,200821,Smp,StaB2_B,B,200821,1233984725.9290686,200821_Smp_StaB2_B DHPS,HILICNeg,1517074560,DHPS_X_HILICNeg,2.75,50.95410614,448721718.5196613,24217571.8388349,63661650342.91855,1,0.967741935483871,-1,400,1,1,DHPS,99330056,72970032,86150044,0.8809429871035305,NA,0.04641459742432381,NA,C3H8O5S,3,NA,0.13924379227297143,NA,8.211840592358236,1.7391756743578686,0.016956465570282592,NA,18.52876587,7.515006301548751e-6
Ethyl Dihydroxybenzoate,Inj_vol,0.7615976226356381,0.7615976226356381,NA,200821,Smp,StaB2_B,B,200821,NA,200821_Smp_StaB2_B Ethyl Dihydroxybenzoate,HILICNeg,0,Ethyl Dihydroxybenzoate_X_HILICNeg,2.75,50.95410614,NA,NA,9129333,31,0,-1,400,1,1,Ethyl Dihydroxybenzoate,30591284,15571420,23081352,0.9415993110549923,NA,NA,NA,C9H10O4,9,NA,NA,NA,8.211840592358236,1.7391756743578686,NA,NA,18.52876587,NA
FAD,Inj_vol,0.398898307733198,0.398898307733198,242190,200821,Smp,StaB2_B,B,200821,242190,200821_Smp_StaB2_B FAD,HILICNeg,242190,FAD_X_HILICNeg,2.75,50.95410614,88069.09090909091,4753.100747848778,7261560,26,0.16129032258064513,-1,400,1,1,FAD,8057162,4839968,6448565,0.7250896684341862,NA,1.4785959710203632e-4,NA,C27H33N9O15P2,27,9,0.00399220912175498,0.001330736373918327,8.211840592358236,1.7391756743578686,4.8615277864380916e-4,7.651535112516199e-4,18.52876587,2.15460066243202e-7
Fructose 6 phosphate,Inj_vol,0.0991889157843483,0.0991889157843483,12560418,200821,Smp,StaB2_B,B,200821,12560418,200821_Smp_StaB2_B Fructose 6 phosphate,HILICNeg,12560418,Fructose 6 phosphate_X_HILICNeg,2.75,50.95410614,4567424.7272727275,246504.53028239502,604268089,13,0.5806451612903225,-1,400,1,1,Fructose 6 phosphate,3195024.5,2895577,3045300.75,0.8819033941108954,NA,0.013350606611693145,NA,C6H13O9P,6,NA,0.08010363967015888,NA,8.211840592358236,1.7391756743578686,0.009754651075996485,NA,18.52876587,4.323204266931507e-6
Gluconic Acid,"DL-Histidine, 15N",0.15773586763502784,0.05708996382828478,26167838,200821,Smp,StaB2_B,B,200821,30668061.28183206,200821_Smp_StaB2_B Gluconic Acid,HILICNeg,26167838,Gluconic Acid_X_HILICNeg,2.75,50.95410614,11152022.284302568,601876.151012627,2456452088.618659,9,0.7096774193548387,-1,400,1,1,Gluconic Acid,81569912,69569360,75569636,1.033997714217083,NA,0.0011203856132773868,NA,C6H12O7,6,NA,0.00672231367966432,NA,8.211840592358236,1.7391756743578686,8.186122957525457e-4,NA,18.52876587,3.628041784773397e-7
Glucose 1 phosphate,Inj_vol,0.08373072041699987,0.08373072041699987,13044104,200821,Smp,StaB2_B,B,200821,13044104,200821_Smp_StaB2_B Glucose 1 phosphate,HILICNeg,13044104,Glucose 1 phosphate_X_HILICNeg,2.75,50.95410614,4743310.545454546,255997.11167850543,604271319,12,0.6129032258064516,-1,400,1,1,Glucose 1 phosphate,5546037,4990269.5,5268153.25,0.8282605368630698,NA,0.008533692571954046,NA,C6H13O9P,6,NA,0.051202155431724274,NA,8.211840592358236,1.7391756743578686,0.00623516188068384,NA,18.52876587,2.7633872536878398e-6
Glucose 6 phosphate,"DL-Proline, D7",0.12926123043178603,0.0827422007504108,17778418,200821,Smp,StaB2_B,B,200821,19892683.422437366,200821_Smp_StaB2_B Glucose 6 phosphate,HILICNeg,17778418,Glucose 6 phosphate_X_HILICNeg,2.75,50.95410614,7233703.062704497,390403.93266404903,798825138.5225967,10,0.6774193548387097,-1,400,1,1,Glucose 6 phosphate,3589665.25,3384167.25,3486916.25,1.1890336640493473,NA,0.013696380550240726,NA,C6H13O9P,6,NA,0.08217828330144436,NA,8.211840592358236,1.7391756743578686,0.010007291590379594,NA,18.52876587,4.4351730643053546e-6
glycerol 3 phosphate,"DL-Proline, D7",0.103023834019364,0.06767294525538423,105974064,200821,Smp,StaB2_B,B,200821,118576833.2222314,200821_Smp_StaB2_B glycerol 3 phosphate,HILICNeg,105974064,glycerol 3 phosphate_X_HILICNeg,2.75,50.95410614,43118848.444447786,2327130.0824399353,2177737413.1349044,6,0.8064516129032258,-1,400,1,1,glycerol 3 phosphate,5561907,4705450.5,5133678.75,1.0275001887320574,NA,0.06417078603959592,NA,C3H9O6P,3,NA,0.19251235811878775,NA,8.211840592358236,1.7391756743578686,0.023443265362205843,NA,18.52876587,1.0389918004764975e-5
Indole 3 carbinol,Inj_vol,2.121288317478402,2.121288317478402,NA,200821,Smp,StaB2_B,B,200821,NA,200821_Smp_StaB2_B Indole 3 carbinol,HILICNeg,0,Indole 3 carbinol_X_HILICNeg,2.75,50.95410614,NA,NA,194176,31,0,-1,400,1,1,Indole 3 carbinol,292730.25,112822.5,202776.375,1.1520643172622451,NA,NA,NA,C9H9NO,9,1,NA,NA,8.211840592358236,1.7391756743578686,NA,NA,18.52876587,NA
Inosine,Inj_vol,0.09659879113344373,0.09659879113344373,40486160,200821,Smp,StaB2_B,B,200821,40486160,200821_Smp_StaB2_B Inosine,HILICNeg,40486160,Inosine_X_HILICNeg,2.75,50.95410614,14722240,794561.284006463,1209335524,7,0.7741935483870968,-1,400,1,1,Inosine,33144084,21211340,27177712,0.8932357735877461,NA,0.004760753518431158,NA,C10H12N4O5,10,4,0.04760753518431158,0.01904301407372463,8.211840592358236,1.7391756743578686,0.005797425637878813,0.010949448267068026,18.52876587,2.569385112766368e-6
