MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent,z,Vol_recon_uL,Dilution_Factor,RP_stdVolpersmpVol,Identification,RFmax,RFmin,RF,RFratio,RFratioFlag,nmolperumolCinEnviroave,RFFlag,Emperical.Formula,C,N,nmolCave,nmolNave,totalCmeasured_nM,totalNmeasured_nM,molFractionC,molFractionN,PC_ave,PN_ave,molFractionC_pertotalC
Fructose 6 phosphate,Inj_vol,0.0991889157843483,0.0991889157843483,7485672,200821,Smp,StaB5_A,A,200821,7485672,200821_Smp_StaB5_A Fructose 6 phosphate,HILICNeg,7485672,Fructose 6 phosphate_X_HILICNeg,1.04,44.04571642,7197761.538461538,169952.32700088297,604268089,14,0.5882352941176471,-1,400,1,1,Fructose 6 phosphate,3195024.5,2895577,3045300.75,0.8819033941108954,NA,0.025312550277721377,NA,C6H13O9P,6,NA,0.15187530166632826,NA,26.513674331089806,5.696737804201304,0.005728187642715367,NA,42.3516504,8.117519384,3.58605391364697e-6
Gluconic Acid,"DL-Histidine, 15N",0.15773586763502784,0.05708996382828478,23973386,200821,Smp,StaB5_A,A,200821,31662338.495941475,200821_Smp_StaB5_A Gluconic Acid,HILICNeg,23973386,Gluconic Acid_X_HILICNeg,1.04,44.04571642,30444556.246097572,718851.7083937008,2463830607.0667295,7,0.7941176470588236,-1,400,1,1,Gluconic Acid,81569912,69569360,75569636,1.033997714217083,NA,0.0036798692799592447,NA,C6H12O7,6,NA,0.022079215679755466,NA,26.513674331089806,5.696737804201304,8.327482416824244e-4,NA,42.3516504,8.117519384,5.213307030829539e-7
Glucose 1 phosphate,Inj_vol,0.08373072041699987,0.08373072041699987,7801512,200821,Smp,StaB5_A,A,200821,7801512,200821_Smp_StaB5_A Glucose 1 phosphate,HILICNeg,7801512,Glucose 1 phosphate_X_HILICNeg,1.04,44.04571642,7501453.846153846,177123.05836073402,604271319,13,0.6176470588235294,-1,400,1,1,Glucose 1 phosphate,5546037,4990269.5,5268153.25,0.8282605368630698,NA,0.016237147064849685,NA,C6H13O9P,6,NA,0.0974228823890981,NA,26.513674331089806,5.696737804201304,0.0036744391279959453,NA,42.3516504,8.117519384,2.3003326073238013e-6
Glucose 6 phosphate,"DL-Proline, D7",0.12926123043178603,0.0827422007504108,13053000,200821,Smp,StaB5_A,A,200821,14849987.072813254,200821_Smp_StaB5_A Glucose 6 phosphate,HILICNeg,13053000,Glucose 6 phosphate_X_HILICNeg,1.04,44.04571642,14278833.723858897,337149.4047505211,800394613.7497609,10,0.7058823529411764,-1,400,1,1,Glucose 6 phosphate,3589665.25,3384167.25,3486916.25,1.1890336640493473,NA,0.032527203107712545,NA,C6H13O9P,6,NA,0.19516321864627528,NA,26.513674331089806,5.696737804201304,0.007360851468912698,NA,42.3516504,8.117519384,4.6081608816424136e-6
glycerol 3 phosphate,"DL-Proline, D7",0.103023834019364,0.06767294525538423,1473793,200821,Smp,StaB5_A,A,200821,1676687.8876888582,200821_Smp_StaB5_A glycerol 3 phosphate,HILICNeg,1473793,glycerol 3 phosphate_X_HILICNeg,1.04,44.04571642,1612199.8920085174,38066.99093507123,2183071086.163551,23,0.32352941176470584,-1,400,1,1,glycerol 3 phosphate,5561907,4705450.5,5133678.75,1.0275001887320574,NA,0.0028866753343402946,NA,C3H9O6P,3,NA,0.008660026003020883,NA,26.513674331089806,5.696737804201304,3.2662489155138255e-4,NA,42.3516504,8.117519384,2.0447906802283397e-7
Inosine,Inj_vol,0.09659879113344373,0.09659879113344373,56869636,200821,Smp,StaB5_A,A,200821,56869636,200821_Smp_StaB5_A Inosine,HILICNeg,56869636,Inosine_X_HILICNeg,1.04,44.04571642,54682342.307692304,1291150.2098800463,1209335524,6,0.8235294117647058,-1,400,1,1,Inosine,33144084,21211340,27177712,0.8932357735877461,NA,0.02127442159296524,NA,C10H12N4O5,10,4,0.21274421592965242,0.08509768637186096,26.513674331089806,5.696737804201304,0.008023943165062927,0.014937967885603233,42.3516504,8.117519384,5.02328041340397e-6
Ketoglutaric Acid,"DL-Alanine, D3",0.2112012837444082,0.079547601486036,16492563,200821,Smp,StaB5_A,A,200821,18641359.506805226,200821_Smp_StaB5_A Ketoglutaric Acid,HILICNeg,16492563,Ketoglutaric Acid_X_HILICNeg,1.04,44.04571642,17924384.14115887,423227.5240808815,678616600.411275,8,0.7647058823529411,-1,400,1,1,Ketoglutaric Acid,18365008,14293757,16329382.5,0.9743331906203716,NA,0.010640367695210607,NA,C5H6O5,5,NA,0.05320183847605304,NA,26.513674331089806,5.696737804201304,0.0020065811253353453,NA,42.3516504,8.117519384,1.2561928041428355e-6
L-Pyroglutamic acid,"Isethionic Acid, 13C2",0.17795343825236426,0.07031375290579395,118029704,200821,Smp,StaB5_A,A,200821,109228294.52673933,200821_Smp_StaB5_A L-Pyroglutamic acid,HILICNeg,118029704,L-Pyroglutamic acid_X_HILICNeg,1.04,44.04571642,105027206.2757109,2479884.61545699,5629125067.9226475,5,0.8529411764705882,-1,400,1,1,L-Pyroglutamic acid,78501120,48485832,63493476,0.7466459859115662,NA,0.020924140501581062,NA,C5H7NO3,5,1,0.10462070250790531,0.020924140501581062,26.513674331089806,5.696737804201304,0.00394591489664741,0.0036730039578352467,42.3516504,8.117519384,2.4702863175293237e-6
N-acetyltaurine,"Thymine, D4",0.1553773757985939,0.09111728988418712,3122842,200821,Smp,StaB5_A,A,200821,3645816.337203439,200821_Smp_StaB5_A N-acetyltaurine,HILICNeg,3122842,N-acetyltaurine_X_HILICNeg,1.04,44.04571642,3505592.6319263834,82773.45979433246,114633821.08573563,17,0.5,-1,400,1,1,N-acetyltaurine,138156560,83239808,110698184,0.9821821017167593,NA,3.0452193982935484e-4,NA,C4H9NO4S,4,1,0.0012180877593174193,3.0452193982935484e-4,26.513674331089806,5.696737804201304,4.5941869244772894e-5,5.34554951089327e-5,42.3516504,8.117519384,2.8761281976331655e-8
NAD,Inj_vol,1.6438099102130757,1.6438099102130757,100,200821,Smp,StaB5_A,A,200821,100,200821_Smp_StaB5_A NAD,HILICNeg,100,NAD_X_HILICNeg,1.04,44.04571642,96.15384615384615,2.2703683383520272,877885,34,0,-1,400,1,1,NAD,5181892,3175496.75,4178694.375,0.7381522641935123,NA,2.9442165407092686e-7,NA,C21H27N7O14P2,21,7,6.182854735489464e-6,2.060951578496488e-6,26.513674331089806,5.696737804201304,2.3319494153397964e-7,3.617775030784374e-7,42.3516504,8.117519384,1.4598851938694375e-10
Orotic Acid,"DL-Alanine, D3",0.1650742450907183,0.08565897219845155,2052234,200821,Smp,StaB5_A,A,200821,2319617.1381057585,200821_Smp_StaB5_A Orotic Acid,HILICNeg,2052234,Orotic Acid_X_HILICNeg,1.04,44.04571642,2230401.09433246,52663.85307454056,79927160.9242856,21,0.38235294117647056,-1,400,1,1,Orotic Acid,76686864,62955124,69820994,0.9422251082872886,NA,3.202078107832558e-4,NA,C5H4N2O4,5,2,0.0016010390539162788,6.404156215665116e-4,26.513674331089806,5.696737804201304,6.038540844710113e-5,1.1241795630724123e-4,42.3516504,8.117519384,3.780346311878979e-8
PEP,"Sulfolactic Acid, 13C3",0.835086800107912,0.66707878571269,200100,200821,Smp,StaB5_A,A,200821,327399.2417513631,200821_Smp_StaB5_A PEP,HILICNeg,200100,PEP_X_HILICNeg,1.04,44.04571642,314806.9632224645,7433.1687247275595,19800673.394600194,31,0.08823529411764708,-1,400,1,1,PEP,5153239,1481408.75,3317323.875,0.9451805430491668,NA,9.482685234745969e-4,NA,C3H5O6P,3,NA,0.002844805570423791,NA,26.513674331089806,5.696737804201304,1.0729578763392993e-4,NA,42.3516504,8.117519384,6.717106756301972e-8
Phosphoglyceric Acid,Inj_vol,0.5153476265288702,0.5153476265288702,223309,200821,Smp,StaB5_A,A,200821,223309,200821_Smp_StaB5_A Phosphoglyceric Acid,HILICNeg,223309,Phosphoglyceric Acid_X_HILICNeg,1.04,44.04571642,214720.1923076923,5069.936832690529,32147706,29,0.1470588235294118,-1,400,1,1,Phosphoglyceric Acid,4190399.25,3320620.5,3755509.875,0.7765965028953576,NA,6.953415813423206e-4,NA,C3H7O7P,3,NA,0.0020860247440269617,NA,26.513674331089806,5.696737804201304,7.86773163906935e-5,NA,42.3516504,8.117519384,4.925486313579321e-8
Propionylglycine,Inj_vol,0.28628528858975055,0.28628528858975055,576283,200821,Smp,StaB5_A,A,200821,576283,200821_Smp_StaB5_A Propionylglycine,HILICNeg,576283,Propionylglycine_X_HILICNeg,1.04,44.04571642,554118.2692307692,13083.746771305214,26054040,26,0.23529411764705888,-1,400,1,1,Propionylglycine,42600726.4,28487193.6,35543960,0.8580354215363641,NA,1.716015052315003e-4,NA,C5H9NO3,5,1,8.580075261575015e-4,1.716015052315003e-4,26.513674331089806,5.696737804201304,3.236094384516921e-5,3.012276694654007e-5,42.3516504,8.117519384,2.0259128464979525e-8
Resorcylic Acid,Inj_vol,0.5016368211370871,0.5016368211370871,100,200821,Smp,StaB5_A,A,200821,100,200821_Smp_StaB5_A Resorcylic Acid,HILICNeg,100,Resorcylic Acid_X_HILICNeg,1.04,44.04571642,96.15384615384615,2.2703683383520272,15585818,34,0,-1,400,1,1,Resorcylic Acid,77343406.66666667,45102093.333333336,61222750,0.9448397318983163,NA,1.5699482315980352e-8,NA,C7H6O4,7,NA,1.0989637621186247e-7,NA,26.513674331089806,5.696737804201304,4.144894247380813e-9,NA,42.3516504,8.117519384,2.5948546319664196e-12
Ribose 5 phosphate,Inj_vol,0.08129193046840115,0.08129193046840115,3187716,200821,Smp,StaB5_A,A,200821,3187716,200821_Smp_StaB5_A Ribose 5 phosphate,HILICNeg,3187716,Ribose 5 phosphate_X_HILICNeg,1.04,44.04571642,3065111.5384615385,72372.89478058172,101544046,16,0.5294117647058824,-1,400,1,1,Ribose 5 phosphate,2875680,2719490.25,2797585.125,0.9567340566190481,NA,0.010815868325283461,NA,C5H11O8P,5,NA,0.0540793416264173,NA,26.513674331089806,5.696737804201304,0.0020396773736865333,NA,42.3516504,8.117519384,1.2769122599863854e-6
Threonic acid,"Sulfoacetic Acid, 13C2",0.1538822673584836,0.0779864203147052,509851040,200821,Smp,StaB5_A,A,200821,647884017.0475237,200821_Smp_StaB5_A Threonic acid,HILICNeg,509851040,Threonic acid_X_HILICNeg,1.04,44.04571642,622965401.0072343,14709353.59229023,19390220024.513504,3,0.9117647058823529,-1,400,1,1,Threonic acid,60338384,55009404,57673894,0.7026118371244889,NA,0.14519740082418853,NA,C4H8O5,4,NA,0.5807896032967541,NA,26.513674331089806,5.696737804201304,0.021905285402699655,NA,42.3516504,8.117519384,1.371350579756283e-5
UDP-glucosamine,Inj_vol,0.0960296275181727,0.0960296275181727,2783799,200821,Smp,StaB5_A,A,200821,2783799,200821_Smp_StaB5_A UDP-glucosamine,HILICNeg,2783799,UDP-glucosamine_X_HILICNeg,1.04,44.04571642,2676729.8076923075,63202.491099360355,96963663,18,0.47058823529411764,-1,400,1,1,UDP-glucosamine,6204315,4750849,5477582,0.9839115874661128,NA,0.004690824928949033,NA,C17H27N3O17P2,17,3,0.07974402379213356,0.0140724747868471,26.513674331089806,5.696737804201304,0.0030076564566770027,0.0024702689978936274,42.3516504,8.117519384,1.8829023907916838e-6
UDP-glucose,"DL-Alanine, D3",0.1587040859341653,0.0780992128825108,1529994,200821,Smp,StaB5_A,A,200821,1729335.1068148087,200821_Smp_StaB5_A UDP-glucose,HILICNeg,1529994,UDP-glucose_X_HILICNeg,1.04,44.04571642,1662822.2180911622,39262.276729129626,71253676.50515632,22,0.3529411764705882,-1,400,1,1,UDP-glucose,5978523,4911603,5445063,0.8575423550832325,NA,0.003363388094129984,NA,C15H24N2O17P2,15,2,0.05045082141194976,0.006726776188259968,26.513674331089806,5.696737804201304,0.0019028227012953603,0.0011808119698433403,42.3516504,8.117519384,1.1912362549146316e-6
Uridine,"Adenine, 15N2",0.1366854383297951,0.10450491159184168,6619163,200821,Smp,StaB5_A,A,200821,8919995.405027632,200821_Smp_StaB5_A Uridine,HILICNeg,6619163,Uridine_X_HILICNeg,1.04,44.04571642,8576918.658680415,202516.75145820304,469126258.2679325,15,0.5588235294117647,-1,400,1,1,Uridine,12690427,9504685,11097556,0.9391750442508103,NA,0.007772255241613293,NA,C9H12N2O6,9,2,0.06995029717451964,0.015544510483226586,26.513674331089806,5.696737804201304,0.0026382724740831665,0.0027286687605251234,42.3516504,8.117519384,1.6516545757687792e-6
Acetylglutamic acid,"Trehalose, 13C",0.17982587779856896,0.12965650874519624,13008820,200821,Smp,StaB5_B,B,200821,12452390.3431568,200821_Smp_StaB5_B Acetylglutamic acid,HILICNeg,13008820,Acetylglutamic acid_X_HILICNeg,1.15,48.70439796,10828165.515788522,255672.81117782652,377656729.3712217,13,0.6285714285714286,-1,400,1,1,Acetylglutamic acid,79931000,56033636,67982318,1.3134653109025463,NA,0.001145328220913126,NA,C7H11NO5,7,1,0.008017297546391883,0.001145328220913126,31.802747961440787,6.478609002549328,2.5209449058026203e-4,1.7678613116834803e-4,42.3516504,8.117519384,1.8930307250533695e-7
Aconitic Acid,"Sulfolactic Acid, 13C3",0.5627339547455327,0.3084740910341934,586966,200821,Smp,StaB5_B,B,200821,979518.3579351606,200821_Smp_StaB5_B Aconitic Acid,HILICNeg,586966,Aconitic Acid_X_HILICNeg,1.15,48.70439796,851755.0938566615,20111.49709189754,56179705.966487505,27,0.22857142857142854,-1,400,1,1,Aconitic Acid,56155776,43559248,49857512,1.101194180978128,NA,1.465243763553862e-4,NA,C6H6O6,6,NA,8.791462581323173e-4,NA,31.802747961440787,6.478609002549328,2.7643719945151827e-5,NA,42.3516504,8.117519384,2.075825262602558e-8
ADP,Inj_vol,0.963724412083022,0.963724412083022,120394,200821,Smp,StaB5_B,B,200821,120394,200821_Smp_StaB5_B ADP,HILICNeg,120394,ADP_X_HILICNeg,1.15,48.70439796,104690.4347826087,2471.932824195411,6746130,33,0.05714285714285716,-1,400,1,1,ADP,2728119.25,1333990,2031054.625,0.8553605378230629,NA,5.691488225971662e-4,NA,C10H15N5O10P2,10,5,0.005691488225971661,0.0028457441129858306,31.802747961440787,6.478609002549328,1.7896215235464248e-4,4.39252332077153e-4,42.3516504,8.117519384,1.343864565422381e-7
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,StaB5_B,B,200821,100,200821_Smp_StaB5_B Amino Propanesulfonic Acid,HILICNeg,100,Amino Propanesulfonic Acid_X_HILICNeg,1.15,48.70439796,86.95652173913044,2.0532026713917726,1840610,35,0,-1,400,1,1,Amino Propanesulfonic Acid,21506908,15020606,18263757,0.5563818064499445,NA,8.082184709160147e-8,NA,C3H9NO3S,3,1,2.4246554127480443e-7,8.082184709160147e-8,31.802747961440787,6.478609002549328,7.624043732597623e-9,1.2475185191728368e-8,42.3516504,8.117519384,5.725055316257627e-12
cAMP,Inj_vol,0.25694065867544236,0.25694065867544236,5737556,200821,Smp,StaB5_B,B,200821,5737556,200821_Smp_StaB5_B cAMP,HILICNeg,5737556,cAMP_X_HILICNeg,1.15,48.70439796,4989179.130434783,117803.65306459893,83205067,16,0.5428571428571429,-1,400,1,1,cAMP,109192112,48699308,78945710,0.7558753719661493,NA,7.896597810729085e-4,NA,C10H12N5O6P,10,5,0.007896597810729085,0.003948298905364542,31.802747961440787,6.478609002549328,2.4829922937172935e-4,6.094362082679922e-4,42.3516504,8.117519384,1.8645313077879688e-7
cGMP,Inj_vol,0.49179981505162806,0.49179981505162806,307047,200821,Smp,StaB5_B,B,200821,307047,200821_Smp_StaB5_B cGMP,HILICNeg,307047,cGMP_X_HILICNeg,1.15,48.70439796,266997.39130434784,6304.297206428296,9168199,30,0.1428571428571429,-1,400,1,1,cGMP,24409364,12966580,18687972,0.6115404689191863,NA,2.2065272426338153e-4,NA,C10H12N5O7P,10,5,0.002206527242633815,0.0011032636213169076,31.802747961440787,6.478609002549328,6.938165360141574e-5,1.702932868587646e-4,42.3516504,8.117519384,5.210014773435642e-8
Citric Acid,"Sulfolactic Acid, 13C3",0.9475330098768916,0.6731408106737015,15952437,200821,Smp,StaB5_B,B,200821,26621141.42097515,200821_Smp_StaB5_B Citric Acid,HILICNeg,15952437,Citric Acid_X_HILICNeg,1.15,48.70439796,23148818.626934912,546585.9868104435,3144738204.1910625,11,0.6857142857142857,-1,400,1,1,Citric Acid,27444536,9035820,18240178,1.145756608165006,NA,0.010461574247390767,NA,C6H8O7,6,NA,0.0627694454843446,NA,31.802747961440787,6.478609002549328,0.0019737113774083094,NA,42.3516504,8.117519384,1.4821015212277207e-6
Cysteinesulfinic acid,Inj_vol,0.33964880779436407,0.33964880779436407,100,200821,Smp,StaB5_B,B,200821,100,200821_Smp_StaB5_B Cysteinesulfinic acid,HILICNeg,100,Cysteinesulfinic acid_X_HILICNeg,1.15,48.70439796,86.95652173913044,2.0532026713917726,9074944,35,0,-1,400,1,1,Cysteinesulfinic acid,6905416.8,5402722.8,6154069.8,1.1619082694739205,NA,1.1485702195189275e-7,NA,C3H7NO4S,3,1,3.445710658556782e-7,1.1485702195189275e-7,31.802747961440787,6.478609002549328,1.0834631846073587e-8,1.7728654701448503e-8,42.3516504,8.117519384,8.135953678340672e-12
DHAP,Inj_vol,0.2407263613139946,0.2407263613139946,1072620,200821,Smp,StaB5_B,B,200821,1072620,200821_Smp_StaB5_B DHAP,HILICNeg,1072620,DHAP_X_HILICNeg,1.15,48.70439796,932713.043478261,22023.06249388243,30007505,24,0.3142857142857143,-1,400,1,1,DHAP,1102532,903072.75,1002802.375,0.968493407994413,NA,0.009070384125842882,NA,C3H7O6P,3,NA,0.027211152377528646,NA,31.802747961440787,6.478609002549328,8.556226779686077e-4,NA,42.3516504,8.117519384,6.425051236616896e-7
DHPS,"Betaine, 13C5-15N",0.13557766785618902,0.06431628512234827,2168715520,200821,Smp,StaB5_B,B,200821,2561697925.2207694,200821_Smp_StaB5_B DHPS,HILICNeg,2168715520,DHPS_X_HILICNeg,1.15,48.70439796,2227563413.2354517,52596850.23362045,63661650342.91855,1,0.9714285714285714,-1,400,1,1,DHPS,99330056,72970032,86150044,0.8809429871035305,NA,0.27721480607035875,NA,C3H8O5S,3,NA,0.8316444182110763,NA,31.802747961440787,6.478609002549328,0.026150080465354844,NA,42.3516504,8.117519384,1.963664722286894e-5
Ethyl Dihydroxybenzoate,Inj_vol,0.7615976226356381,0.7615976226356381,478861,200821,Smp,StaB5_B,B,200821,478861,200821_Smp_StaB5_B Ethyl Dihydroxybenzoate,HILICNeg,478861,Ethyl Dihydroxybenzoate_X_HILICNeg,1.15,48.70439796,416400.8695652174,9831.986844253355,17384568,29,0.17142857142857137,-1,400,1,1,Ethyl Dihydroxybenzoate,30591284,15571420,23081352,0.9415993110549923,NA,1.8095638171922575e-4,NA,C9H10O4,9,NA,0.0016286074354730318,NA,31.802747961440787,6.478609002549328,5.12096450736784e-5,NA,42.3516504,8.117519384,3.845440307735993e-8
FAD,Inj_vol,0.398898307733198,0.398898307733198,241587,200821,Smp,StaB5_B,B,200821,241587,200821_Smp_StaB5_B FAD,HILICNeg,241587,FAD_X_HILICNeg,1.15,48.70439796,210075.65217391305,4960.270737735242,7152765,32,0.08571428571428574,-1,400,1,1,FAD,8057162,4839968,6448565,0.7250896684341862,NA,4.2433667982082315e-4,NA,C27H33N9O15P2,27,9,0.011457090355162226,0.0038190301183874086,31.802747961440787,6.478609002549328,3.6025472921564404e-4,5.894830382393231e-4,42.3516504,8.117519384,2.7052287802135394e-7
Fructose 6 phosphate,Inj_vol,0.0991889157843483,0.0991889157843483,21761182,200821,Smp,StaB5_B,B,200821,21761182,200821_Smp_StaB5_B Fructose 6 phosphate,HILICNeg,21761182,Fructose 6 phosphate_X_HILICNeg,1.15,48.70439796,18922766.956521742,446801.1701504256,604268089,9,0.7428571428571429,-1,400,1,1,Fructose 6 phosphate,3195024.5,2895577,3045300.75,0.8819033941108954,NA,0.06654617376035475,NA,C6H13O9P,6,NA,0.3992770425621285,NA,31.802747961440787,6.478609002549328,0.012554796932838369,NA,42.3516504,8.117519384,9.42766193976064e-6
Gluconic Acid,"DL-Histidine, 15N",0.15773586763502784,0.05708996382828478,47017476,200821,Smp,StaB5_B,B,200821,54663529.07690199,200821_Smp_StaB5_B Gluconic Acid,HILICNeg,47017476,Gluconic Acid_X_HILICNeg,1.15,48.70439796,47533503.54513217,1122353.03928397,2463830607.0667295,8,0.7714285714285715,-1,400,1,1,Gluconic Acid,81569912,69569360,75569636,1.033997714217083,NA,0.005745430416739016,NA,C6H12O7,6,NA,0.0344725825004341,NA,31.802747961440787,6.478609002549328,0.0010839498065459737,NA,42.3516504,8.117519384,8.139607825161425e-7
Glucose 1 phosphate,Inj_vol,0.08373072041699987,0.08373072041699987,21355748,200821,Smp,StaB5_B,B,200821,21355748,200821_Smp_StaB5_B Glucose 1 phosphate,HILICNeg,21355748,Glucose 1 phosphate_X_HILICNeg,1.15,48.70439796,18570215.652173914,438476.788431695,604271319,10,0.7142857142857143,-1,400,1,1,Glucose 1 phosphate,5546037,4990269.5,5268153.25,0.8282605368630698,NA,0.040195851201871205,NA,C6H13O9P,6,NA,0.24117510721122723,NA,31.802747961440787,6.478609002549328,0.007583467551409072,NA,42.3516504,8.117519384,5.6945858055918225e-6
Glucose 6 phosphate,"DL-Proline, D7",0.12926123043178603,0.0827422007504108,38620,200821,Smp,StaB5_B,B,200821,41883.93187311115,200821_Smp_StaB5_B Glucose 6 phosphate,HILICNeg,38620,Glucose 6 phosphate_X_HILICNeg,1.15,48.70439796,36420.81032444448,859.9620081026281,800394613.7497609,34,0.02857142857142858,-1,400,1,1,Glucose 6 phosphate,3589665.25,3384167.25,3486916.25,1.1890336640493473,NA,8.296665664638785e-5,NA,C6H13O9P,6,NA,4.977999398783271e-4,NA,31.802747961440787,6.478609002549328,1.5652733546229535e-5,NA,42.3516504,8.117519384,1.1753967913333718e-8
glycerol 3 phosphate,"DL-Proline, D7",0.103023834019364,0.06767294525538423,112294168,200821,Smp,StaB5_B,B,200821,121784600.78352404,200821_Smp_StaB5_B glycerol 3 phosphate,HILICNeg,112294168,glycerol 3 phosphate_X_HILICNeg,1.15,48.70439796,105899652.8552383,2500484.676631121,2183071086.163551,6,0.8285714285714285,-1,400,1,1,glycerol 3 phosphate,5561907,4705450.5,5133678.75,1.0275001887320574,NA,0.18961539282782866,NA,C3H9O6P,3,NA,0.568846178483486,NA,31.802747961440787,6.478609002549328,0.01788669894731056,NA,42.3516504,8.117519384,1.3431499672642886e-5
Inosine,Inj_vol,0.09659879113344373,0.09659879113344373,92557440,200821,Smp,StaB5_B,B,200821,92557440,200821_Smp_StaB5_B Inosine,HILICNeg,92557440,Inosine_X_HILICNeg,1.15,48.70439796,80484730.43478261,1900391.830651837,1209335524,7,0.8,-1,400,1,1,Inosine,33144084,21211340,27177712,0.8932357735877461,NA,0.03131296164283649,NA,C10H12N4O5,10,4,0.3131296164283649,0.12525184657134597,31.802747961440787,6.478609002549328,0.009845992453482907,0.01933313872191692,42.3516504,8.117519384,7.393563496839899e-6
Ketoglutaric Acid,"DL-Alanine, D3",0.2112012837444082,0.079547601486036,11921917,200821,Smp,StaB5_B,B,200821,12353162.16342382,200821_Smp_StaB5_B Ketoglutaric Acid,HILICNeg,11921917,Ketoglutaric Acid_X_HILICNeg,1.15,48.70439796,10741880.14210767,253635.45554077555,678616600.411275,14,0.6,-1,400,1,1,Ketoglutaric Acid,18365008,14293757,16329382.5,0.9743331906203716,NA,0.00637665169191676,NA,C5H6O5,5,NA,0.0318832584595838,NA,31.802747961440787,6.478609002549328,0.001002531557909418,NA,42.3516504,8.117519384,7.528221015817556e-7
L-Pyroglutamic acid,"Isethionic Acid, 13C2",0.17795343825236426,0.07031375290579395,212166272,200821,Smp,StaB5_B,B,200821,225404794.64770716,200821_Smp_StaB5_B L-Pyroglutamic acid,HILICNeg,212166272,L-Pyroglutamic acid_X_HILICNeg,1.15,48.70439796,196004169.25887582,4628017.265151863,5629125067.9226475,5,0.8571428571428572,-1,400,1,1,L-Pyroglutamic acid,78501120,48485832,63493476,0.7466459859115662,NA,0.03904910853359822,NA,C5H7NO3,5,1,0.1952455426679911,0.03904910853359822,31.802747961440787,6.478609002549328,0.006139266421402213,0.006027390836247784,42.3516504,8.117519384,4.61010470250744e-6
