MassFeature,FinalBMIS,Orig_RSD,FinalRSD,Filled_area,runDate,type,SampID,replicate,Date,Adjusted_Area,Run.Cmpd,Column,Area,MassFeature_Column,Volume_filtered_L,umolCFiltered,Adjusted_Area_VolNormed,Adjusted_Area_CNormed,Datsum,Rank,RankPercent
"NAD",Inj_vol,1.6438099102130757,1.6438099102130757,100,200821,Smp,Ev51Slush_A,A,200821,100,200821_Smp_Ev51Slush_A NAD,HILICNeg,100,"NAD_X_HILICNeg",0.2,NA,500,NA,877985,33,0
Orotic Acid,"DL-Alanine, D3",0.1650742450907183,0.08565897219845155,1105464,200821,Smp,Ev51Slush_A,A,200821,991114.0042095695,200821_Smp_Ev51Slush_A Orotic Acid,HILICNeg,1105464,Orotic Acid_X_HILICNeg,0.2,NA,4955570.021047847,NA,81517827.85503356,20,0.3939393939393939
PEP,Inj_vol,0.835086800107912,0.835086800107912,220604,200821,Smp,Ev51Slush_A,A,200821,220604,200821_Smp_Ev51Slush_A PEP,HILICNeg,220604,PEP_X_HILICNeg,0.2,NA,1103020,NA,21535281,28,0.1515151515151515
Phosphoglyceric Acid,Inj_vol,0.5153476265288702,0.5153476265288702,568952,200821,Smp,Ev51Slush_A,A,200821,568952,200821_Smp_Ev51Slush_A Phosphoglyceric Acid,HILICNeg,568952,Phosphoglyceric Acid_X_HILICNeg,0.2,NA,2844760,NA,36476790,24,0.2727272727272727
Propionylglycine,Inj_vol,0.28628528858975055,0.28628528858975055,288370,200821,Smp,Ev51Slush_A,A,200821,288370,200821_Smp_Ev51Slush_A Propionylglycine,HILICNeg,288370,Propionylglycine_X_HILICNeg,0.2,NA,1441850,NA,26342410,27,0.18181818181818177
Resorcylic Acid,Inj_vol,0.5016368211370871,0.5016368211370871,69427,200821,Smp,Ev51Slush_A,A,200821,69427,200821_Smp_Ev51Slush_A Resorcylic Acid,HILICNeg,69427,Resorcylic Acid_X_HILICNeg,0.2,NA,347135,NA,15649161,30,0.09090909090909094
Ribose 5 phosphate,Inj_vol,0.08129193046840115,0.08129193046840115,493943,200821,Smp,Ev51Slush_A,A,200821,493943,200821_Smp_Ev51Slush_A Ribose 5 phosphate,HILICNeg,493943,Ribose 5 phosphate_X_HILICNeg,0.2,NA,2469715,NA,104799214,25,0.24242424242424243
Taurine,"Taurine, D4",0.23255477819148523,0.048954682170216285,5588146,200821,Smp,Ev51Slush_A,A,200821,4172596.4269550913,200821_Smp_Ev51Slush_A Taurine,HILICNeg,5588146,Taurine_X_HILICNeg,0.2,NA,20862982.134775456,NA,16717643532.544699,13,0.6060606060606061
Threonic acid,"Sulfoacetic Acid, 13C2",0.1538822673584836,0.0779864203147052,221988992,200821,Smp,Ev51Slush_A,A,200821,201901660.0330287,200821_Smp_Ev51Slush_A Threonic acid,HILICNeg,221988992,Threonic acid_X_HILICNeg,0.2,NA,1009508300.1651434,NA,19688379953.47617,2,0.9393939393939394
UDP-glucosamine,Inj_vol,0.0960296275181727,0.0960296275181727,465966,200821,Smp,Ev51Slush_A,A,200821,465966,200821_Smp_Ev51Slush_A UDP-glucosamine,HILICNeg,465966,UDP-glucosamine_X_HILICNeg,0.2,NA,2329830,NA,99451127,26,0.21212121212121215
UDP-glucose,"DL-Alanine, D3",0.1587040859341653,0.0780992128825108,1063385,200821,Smp,Ev51Slush_A,A,200821,953387.6864071495,200821_Smp_Ev51Slush_A UDP-glucose,HILICNeg,1063385,UDP-glucose_X_HILICNeg,0.2,NA,4766938.432035747,NA,72801417.76932095,21,0.36363636363636365
Uridine,"Adenine, 15N2",0.1366854383297951,0.10450491159184168,2348304,200821,Smp,Ev51Slush_A,A,200821,2492731.1280487534,200821_Smp_Ev51Slush_A Uridine,HILICNeg,2348304,Uridine_X_HILICNeg,0.2,NA,12463655.640243767,NA,492973791.5691351,15,0.5454545454545454
Acetylglutamic acid,"Trehalose, 13C",0.17982587779856896,0.12965650874519624,12378420,200821,Smp,EvXCore_A,A,200821,13656657.04390972,200821_Smp_EvXCore_A Acetylglutamic acid,HILICNeg,12378420,Acetylglutamic acid_X_HILICNeg,0.62,NA,22026866.199854385,NA,384901481.11855185,15,0.5833333333333333
Aconitic Acid,Inj_vol,0.5627339547455327,0.5627339547455327,2429349,200821,Smp,EvXCore_A,A,200821,2429349,200821_Smp_EvXCore_A Aconitic Acid,HILICNeg,2429349,Aconitic Acid_X_HILICNeg,0.62,NA,3918304.8387096776,NA,45947966,23,0.36111111111111116
ADP,Inj_vol,0.963724412083022,0.963724412083022,63250,200821,Smp,EvXCore_A,A,200821,63250,200821_Smp_EvXCore_A ADP,HILICNeg,63250,ADP_X_HILICNeg,0.62,NA,102016.12903225806,NA,8360529,35,0.02777777777777779
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,EvXCore_A,A,200821,100,200821_Smp_EvXCore_A Amino Propanesulfonic Acid,HILICNeg,100,Amino Propanesulfonic Acid_X_HILICNeg,0.62,NA,161.29032258064515,NA,1840710,36,0
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,16223785,200821,Smp,EvXCore_A,A,200821,17275691.509568743,200821_Smp_EvXCore_A AMP,HILICNeg,16223785,AMP_X_HILICNeg,0.62,NA,27864018.563820556,NA,633462905.9059281,14,0.6111111111111112
cAMP,Inj_vol,0.25694065867544236,0.25694065867544236,1073711,200821,Smp,EvXCore_A,A,200821,1073711,200821_Smp_EvXCore_A cAMP,HILICNeg,1073711,cAMP_X_HILICNeg,0.62,NA,1731791.935483871,NA,83601731,25,0.3055555555555556
cGMP,Inj_vol,0.49179981505162806,0.49179981505162806,202558,200821,Smp,EvXCore_A,A,200821,202558,200821_Smp_EvXCore_A cGMP,HILICNeg,202558,cGMP_X_HILICNeg,0.62,NA,326706.4516129032,NA,9246963,31,0.13888888888888884
Citric Acid,Inj_vol,0.9475330098768916,0.9475330098768916,62739536,200821,Smp,EvXCore_A,A,200821,62739536,200821_Smp_EvXCore_A Citric Acid,HILICNeg,62739536,Citric Acid_X_HILICNeg,0.62,NA,101192800,NA,2671166449,7,0.8055555555555556
Cysteic Acid,"L-Cysteic Acid, D3",0.16632793844038476,0.03566107521744798,39867792,200821,Smp,EvXCore_A,A,200821,46583461.45797202,200821_Smp_EvXCore_A Cysteic Acid,HILICNeg,39867792,Cysteic Acid_X_HILICNeg,0.62,NA,75134615.25479358,NA,404662478.03034604,10,0.7222222222222222
Cysteinesulfinic acid,Inj_vol,0.33964880779436407,0.33964880779436407,392123,200821,Smp,EvXCore_A,A,200821,392123,200821_Smp_EvXCore_A Cysteinesulfinic acid,HILICNeg,392123,Cysteinesulfinic acid_X_HILICNeg,0.62,NA,632456.4516129033,NA,9759210,27,0.25
DHAP,Inj_vol,0.2407263613139946,0.2407263613139946,380063,200821,Smp,EvXCore_A,A,200821,380063,200821_Smp_EvXCore_A DHAP,HILICNeg,380063,DHAP_X_HILICNeg,0.62,NA,613004.8387096775,NA,30591751,28,0.2222222222222222
DHPS,"Betaine, 13C5-15N",0.13557766785618902,0.06431628512234827,2130484736,200821,Smp,EvXCore_A,A,200821,2587146766.5485616,200821_Smp_EvXCore_A DHPS,HILICNeg,2130484736,DHPS_X_HILICNeg,0.62,NA,4172817365.4009056,NA,67187544026.38577,1,0.9722222222222222
Ethyl Dihydroxybenzoate,Inj_vol,0.7615976226356381,0.7615976226356381,416175,200821,Smp,EvXCore_A,A,200821,416175,200821_Smp_EvXCore_A Ethyl Dihydroxybenzoate,HILICNeg,416175,Ethyl Dihydroxybenzoate_X_HILICNeg,0.62,NA,671250,NA,17589388,26,0.2777777777777778
FAD,Inj_vol,0.398898307733198,0.398898307733198,131603,200821,Smp,EvXCore_A,A,200821,131603,200821_Smp_EvXCore_A FAD,HILICNeg,131603,FAD_X_HILICNeg,0.62,NA,212262.90322580645,NA,7292951,33,0.08333333333333337
Fructose 6 phosphate,Inj_vol,0.0991889157843483,0.0991889157843483,9195660,200821,Smp,EvXCore_A,A,200821,9195660,200821_Smp_EvXCore_A Fructose 6 phosphate,HILICNeg,9195660,Fructose 6 phosphate_X_HILICNeg,0.62,NA,14831709.677419355,NA,615442360,17,0.5277777777777778
Gluconic Acid,"DL-Histidine, 15N",0.15773586763502784,0.05708996382828478,86345056,200821,Smp,EvXCore_A,A,200821,95401731.80660005,200821_Smp_EvXCore_A Gluconic Acid,HILICNeg,86345056,Gluconic Acid_X_HILICNeg,0.62,NA,153873760.97838718,NA,2560024107.248696,6,0.8333333333333334
Glucose 1 phosphate,Inj_vol,0.08373072041699987,0.08373072041699987,9447344,200821,Smp,EvXCore_A,A,200821,9447344,200821_Smp_EvXCore_A Glucose 1 phosphate,HILICNeg,9447344,Glucose 1 phosphate_X_HILICNeg,0.62,NA,15237651.612903226,NA,615148874,16,0.5555555555555556
Glucose 6 phosphate,"DL-Proline, D7",0.12926123043178603,0.0827422007504108,17218332,200821,Smp,EvXCore_A,A,200821,13530186.916696345,200821_Smp_EvXCore_A Glucose 6 phosphate,HILICNeg,17218332,Glucose 6 phosphate_X_HILICNeg,0.62,NA,21822882.12370378,NA,814615461.556826,13,0.6388888888888888
glycerol 3 phosphate,"DL-Proline, D7",0.103023834019364,0.06767294525538423,41407952,200821,Smp,EvXCore_A,A,200821,32538420.70170271,200821_Smp_EvXCore_A glycerol 3 phosphate,HILICNeg,41407952,glycerol 3 phosphate_X_HILICNeg,0.62,NA,52481323.71242373,NA,2195300561.847976,9,0.75
GMP,Inj_vol,0.08082365780735079,0.08082365780735079,5473010,200821,Smp,EvXCore_A,A,200821,5473010,200821_Smp_EvXCore_A GMP,HILICNeg,5473010,GMP_X_HILICNeg,0.62,NA,8827435.483870968,NA,115042605,18,0.5
Inosine,Inj_vol,0.09659879113344373,0.09659879113344373,50406376,200821,Smp,EvXCore_A,A,200821,50406376,200821_Smp_EvXCore_A Inosine,HILICNeg,50406376,Inosine_X_HILICNeg,0.62,NA,81300606.4516129,NA,1258256412,8,0.7777777777777778
Isethionic Acid,"Isethionic Acid, 13C2",0.18373888180361925,0.02398815198131435,1324823680,200821,Smp,EvXCore_A,A,200821,1634641505.5791147,200821_Smp_EvXCore_A Isethionic Acid,HILICNeg,1324823680,Isethionic Acid_X_HILICNeg,0.62,NA,2636518557.3856688,NA,58175285119.23409,2,0.9444444444444444
Ketoglutaric Acid,"DL-Alanine, D3",0.2112012837444082,0.079547601486036,30278710,200821,Smp,EvXCore_A,A,200821,27000946.42270763,200821_Smp_EvXCore_A Ketoglutaric Acid,HILICNeg,30278710,Ketoglutaric Acid_X_HILICNeg,0.62,NA,43549913.5850123,NA,702140205.2366383,12,0.6666666666666667
L-Pyroglutamic acid,"Isethionic Acid, 13C2",0.17795343825236426,0.07031375290579395,412259264,200821,Smp,EvXCore_A,A,200821,508668522.5870191,200821_Smp_EvXCore_A L-Pyroglutamic acid,HILICNeg,412259264,L-Pyroglutamic acid_X_HILICNeg,0.62,NA,820433100.946805,NA,5999485790.471304,3,0.9166666666666666
N-acetyltaurine,"Thymine, D4",0.1553773757985939,0.09111728988418712,2647997,200821,Smp,EvXCore_A,A,200821,2819685.991293863,200821_Smp_EvXCore_A N-acetyltaurine,HILICNeg,2647997,N-acetyltaurine_X_HILICNeg,0.62,NA,4547880.631119134,NA,123743292.58978401,22,0.38888888888888884
"NAD",Inj_vol,1.6438099102130757,1.6438099102130757,100,200821,Smp,EvXCore_A,A,200821,100,200821_Smp_EvXCore_A NAD,HILICNeg,100,"NAD_X_HILICNeg",0.62,NA,161.29032258064515,NA,877985,36,0
Orotic Acid,"DL-Alanine, D3",0.1650742450907183,0.08565897219845155,2800988,200821,Smp,EvXCore_A,A,200821,2497772.425530909,200821_Smp_EvXCore_A Orotic Acid,HILICNeg,2800988,Orotic Acid_X_HILICNeg,0.62,NA,4028665.2024692083,NA,81517827.85503356,21,0.41666666666666663
PEP,Inj_vol,0.835086800107912,0.835086800107912,200209,200821,Smp,EvXCore_A,A,200821,200209,200821_Smp_EvXCore_A PEP,HILICNeg,200209,PEP_X_HILICNeg,0.62,NA,322917.7419354839,NA,21535281,32,0.11111111111111116
Phosphoglyceric Acid,Inj_vol,0.5153476265288702,0.5153476265288702,224659,200821,Smp,EvXCore_A,A,200821,224659,200821_Smp_EvXCore_A Phosphoglyceric Acid,HILICNeg,224659,Phosphoglyceric Acid_X_HILICNeg,0.62,NA,362353.22580645164,NA,36476790,30,0.16666666666666663
Propionylglycine,Inj_vol,0.28628528858975055,0.28628528858975055,288370,200821,Smp,EvXCore_A,A,200821,288370,200821_Smp_EvXCore_A Propionylglycine,HILICNeg,288370,Propionylglycine_X_HILICNeg,0.62,NA,465112.9032258065,NA,26342410,29,0.19444444444444442
Resorcylic Acid,Inj_vol,0.5016368211370871,0.5016368211370871,91507,200821,Smp,EvXCore_A,A,200821,91507,200821_Smp_EvXCore_A Resorcylic Acid,HILICNeg,91507,Resorcylic Acid_X_HILICNeg,0.62,NA,147591.93548387097,NA,15649161,34,0.05555555555555558
Ribose 5 phosphate,Inj_vol,0.08129193046840115,0.08129193046840115,3270285,200821,Smp,EvXCore_A,A,200821,3270285,200821_Smp_EvXCore_A Ribose 5 phosphate,HILICNeg,3270285,Ribose 5 phosphate_X_HILICNeg,0.62,NA,5274653.225806451,NA,104799214,20,0.4444444444444444
Taurine,"Taurine, D4",0.23255477819148523,0.048954682170216285,302705216,200821,Smp,EvXCore_A,A,200821,294400717.77430165,200821_Smp_EvXCore_A Taurine,HILICNeg,302705216,Taurine_X_HILICNeg,0.62,NA,474839867.3779059,NA,16717643532.544699,4,0.8888888888888888
Threonic acid,"Sulfoacetic Acid, 13C2",0.1538822673584836,0.0779864203147052,193687664,200821,Smp,EvXCore_A,A,200821,196948518.4626276,200821_Smp_EvXCore_A Threonic acid,HILICNeg,193687664,Threonic acid_X_HILICNeg,0.62,NA,317658900.74617356,NA,19688379953.47617,5,0.8611111111111112
UDP-glucosamine,Inj_vol,0.0960296275181727,0.0960296275181727,3969229,200821,Smp,EvXCore_A,A,200821,3969229,200821_Smp_EvXCore_A UDP-glucosamine,HILICNeg,3969229,UDP-glucosamine_X_HILICNeg,0.62,NA,6401982.258064516,NA,99451127,19,0.4722222222222222
UDP-glucose,"DL-Alanine, D3",0.1587040859341653,0.0780992128825108,2374951,200821,Smp,EvXCore_A,A,200821,2117855.2424312634,200821_Smp_EvXCore_A UDP-glucose,HILICNeg,2374951,UDP-glucose_X_HILICNeg,0.62,NA,3415895.5523084896,NA,72801417.76932095,24,0.33333333333333337
Uridine,"Adenine, 15N2",0.1366854383297951,0.10450491159184168,39757968,200821,Smp,EvXCore_A,A,200821,41698071.46107409,200821_Smp_EvXCore_A Uridine,HILICNeg,39757968,Uridine_X_HILICNeg,0.62,NA,67254953.96947435,NA,492973791.5691351,11,0.6944444444444444
Acetylglutamic acid,"Trehalose, 13C",0.17982587779856896,0.12965650874519624,1982764,200821,Smp,EvXSW_A,A,200821,2119992.8651004634,200821_Smp_EvXSW_A Acetylglutamic acid,HILICNeg,1982764,Acetylglutamic acid_X_HILICNeg,1.99,NA,1065323.0477891776,NA,384901481.11855185,14,0.5333333333333333
Aconitic Acid,Inj_vol,0.5627339547455327,0.5627339547455327,491071,200821,Smp,EvXSW_A,A,200821,491071,200821_Smp_EvXSW_A Aconitic Acid,HILICNeg,491071,Aconitic Acid_X_HILICNeg,1.99,NA,246769.34673366835,NA,45947966,18,0.4
ADP,Inj_vol,0.963724412083022,0.963724412083022,63250,200821,Smp,EvXSW_A,A,200821,63250,200821_Smp_EvXSW_A ADP,HILICNeg,63250,ADP_X_HILICNeg,1.99,NA,31783.91959798995,NA,8360529,28,0.06666666666666665
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,100,200821,Smp,EvXSW_A,A,200821,100,200821_Smp_EvXSW_A Amino Propanesulfonic Acid,HILICNeg,100,Amino Propanesulfonic Acid_X_HILICNeg,1.99,NA,50.25125628140704,NA,1840710,30,0
AMP,"Thymine, D4",0.10965886800781054,0.04308022982056259,394631,200821,Smp,EvXSW_A,A,200821,366864.57366762124,200821_Smp_EvXSW_A AMP,HILICNeg,394631,AMP_X_HILICNeg,1.99,NA,184354.05711940766,NA,633462905.9059281,19,0.3666666666666667
cAMP,Inj_vol,0.25694065867544236,0.25694065867544236,100,200821,Smp,EvXSW_A,A,200821,100,200821_Smp_EvXSW_A cAMP,HILICNeg,100,cAMP_X_HILICNeg,1.99,NA,50.25125628140704,NA,83601731,30,0
cGMP,Inj_vol,0.49179981505162806,0.49179981505162806,100,200821,Smp,EvXSW_A,A,200821,100,200821_Smp_EvXSW_A cGMP,HILICNeg,100,cGMP_X_HILICNeg,1.99,NA,50.25125628140704,NA,9246963,30,0
Citric Acid,Inj_vol,0.9475330098768916,0.9475330098768916,34928836,200821,Smp,EvXSW_A,A,200821,34928836,200821_Smp_EvXSW_A Citric Acid,HILICNeg,34928836,Citric Acid_X_HILICNeg,1.99,NA,17552178.89447236,NA,2671166449,5,0.8333333333333334
Cysteic Acid,"L-Cysteic Acid, D3",0.16632793844038476,0.03566107521744798,1170571,200821,Smp,EvXSW_A,A,200821,977909.0440097984,200821_Smp_EvXSW_A Cysteic Acid,HILICNeg,1170571,Cysteic Acid_X_HILICNeg,1.99,NA,491411.57990442135,NA,404662478.03034604,16,0.4666666666666667
Cysteinesulfinic acid,Inj_vol,0.33964880779436407,0.33964880779436407,100,200821,Smp,EvXSW_A,A,200821,100,200821_Smp_EvXSW_A Cysteinesulfinic acid,HILICNeg,100,Cysteinesulfinic acid_X_HILICNeg,1.99,NA,50.25125628140704,NA,9759210,30,0
DHAP,Inj_vol,0.2407263613139946,0.2407263613139946,100,200821,Smp,EvXSW_A,A,200821,100,200821_Smp_EvXSW_A DHAP,HILICNeg,100,DHAP_X_HILICNeg,1.99,NA,50.25125628140704,NA,30591751,30,0
DHPS,"Betaine, 13C5-15N",0.13557766785618902,0.06431628512234827,162684832,200821,Smp,EvXSW_A,A,200821,152159442.64706072,200821_Smp_EvXSW_A DHPS,HILICNeg,162684832,DHPS_X_HILICNeg,1.99,NA,76462031.48093504,NA,67187544026.38577,2,0.9333333333333333
Ethyl Dihydroxybenzoate,Inj_vol,0.7615976226356381,0.7615976226356381,204820,200821,Smp,EvXSW_A,A,200821,204820,200821_Smp_EvXSW_A Ethyl Dihydroxybenzoate,HILICNeg,204820,Ethyl Dihydroxybenzoate_X_HILICNeg,1.99,NA,102924.6231155779,NA,17589388,23,0.23333333333333328
FAD,Inj_vol,0.398898307733198,0.398898307733198,100,200821,Smp,EvXSW_A,A,200821,100,200821_Smp_EvXSW_A FAD,HILICNeg,100,FAD_X_HILICNeg,1.99,NA,50.25125628140704,NA,7292951,30,0
Fructose 6 phosphate,Inj_vol,0.0991889157843483,0.0991889157843483,1931141,200821,Smp,EvXSW_A,A,200821,1931141,200821_Smp_EvXSW_A Fructose 6 phosphate,HILICNeg,1931141,Fructose 6 phosphate_X_HILICNeg,1.99,NA,970422.6130653266,NA,615442360,15,0.5
Gluconic Acid,"DL-Histidine, 15N",0.15773586763502784,0.05708996382828478,10187077,200821,Smp,EvXSW_A,A,200821,9651388.965280524,200821_Smp_EvXSW_A Gluconic Acid,HILICNeg,10187077,Gluconic Acid_X_HILICNeg,1.99,NA,4849944.203658555,NA,2560024107.248696,7,0.7666666666666666
Glucose 1 phosphate,Inj_vol,0.08373072041699987,0.08373072041699987,1985310,200821,Smp,EvXSW_A,A,200821,1985310,200821_Smp_EvXSW_A Glucose 1 phosphate,HILICNeg,1985310,Glucose 1 phosphate_X_HILICNeg,1.99,NA,997643.216080402,NA,615148874,13,0.5666666666666667
Glucose 6 phosphate,"DL-Proline, D7",0.12926123043178603,0.0827422007504108,2406560,200821,Smp,EvXSW_A,A,200821,1981834.6040716732,200821_Smp_EvXSW_A Glucose 6 phosphate,HILICNeg,2406560,Glucose 6 phosphate_X_HILICNeg,1.99,NA,995896.7859656649,NA,814615461.556826,12,0.6
glycerol 3 phosphate,"DL-Proline, D7",0.103023834019364,0.06767294525538423,7411478,200821,Smp,EvXSW_A,A,200821,6103452.050942389,200821_Smp_EvXSW_A glycerol 3 phosphate,HILICNeg,7411478,glycerol 3 phosphate_X_HILICNeg,1.99,NA,3067061.332131854,NA,2195300561.847976,8,0.7333333333333334
GMP,Inj_vol,0.08082365780735079,0.08082365780735079,79684,200821,Smp,EvXSW_A,A,200821,79684,200821_Smp_EvXSW_A GMP,HILICNeg,79684,GMP_X_HILICNeg,1.99,NA,40042.211055276384,NA,115042605,27,0.09999999999999998
Inosine,Inj_vol,0.09659879113344373,0.09659879113344373,5049919,200821,Smp,EvXSW_A,A,200821,5049919,200821_Smp_EvXSW_A Inosine,HILICNeg,5049919,Inosine_X_HILICNeg,1.99,NA,2537647.7386934673,NA,1258256412,9,0.7
Isethionic Acid,"Isethionic Acid, 13C2",0.18373888180361925,0.02398815198131435,894159424,200821,Smp,EvXSW_A,A,200821,800021004.3681667,200821_Smp_EvXSW_A Isethionic Acid,HILICNeg,894159424,Isethionic Acid_X_HILICNeg,1.99,NA,402020605.210134,NA,58175285119.23409,1,0.9666666666666667
Ketoglutaric Acid,"DL-Alanine, D3",0.2112012837444082,0.079547601486036,3907014,200821,Smp,EvXSW_A,A,200821,3055848.7441860954,200821_Smp_EvXSW_A Ketoglutaric Acid,HILICNeg,3907014,Ketoglutaric Acid_X_HILICNeg,1.99,NA,1535602.3840131133,NA,702140205.2366383,11,0.6333333333333333
L-Pyroglutamic acid,"Isethionic Acid, 13C2",0.17795343825236426,0.07031375290579395,23247688,200821,Smp,EvXSW_A,A,200821,20800137.205731418,200821_Smp_EvXSW_A L-Pyroglutamic acid,HILICNeg,23247688,L-Pyroglutamic acid_X_HILICNeg,1.99,NA,10452330.254136391,NA,5999485790.471304,6,0.8
N-acetyltaurine,"Thymine, D4",0.1553773757985939,0.09111728988418712,729461,200821,Smp,EvXSW_A,A,200821,678135.7743617625,200821_Smp_EvXSW_A N-acetyltaurine,HILICNeg,729461,N-acetyltaurine_X_HILICNeg,1.99,NA,340771.7459104334,NA,123743292.58978401,17,0.43333333333333335
"NAD",Inj_vol,1.6438099102130757,1.6438099102130757,100,200821,Smp,EvXSW_A,A,200821,100,200821_Smp_EvXSW_A NAD,HILICNeg,100,"NAD_X_HILICNeg",1.99,NA,50.25125628140704,NA,877985,30,0
Orotic Acid,"DL-Alanine, D3",0.1650742450907183,0.08565897219845155,190636,200821,Smp,EvXSW_A,A,200821,149104.86146112107,200821_Smp_EvXSW_A Orotic Acid,HILICNeg,190636,Orotic Acid_X_HILICNeg,1.99,NA,74927.06606086486,NA,81517827.85503356,24,0.19999999999999996
PEP,Inj_vol,0.835086800107912,0.835086800107912,261648,200821,Smp,EvXSW_A,A,200821,261648,200821_Smp_EvXSW_A PEP,HILICNeg,261648,PEP_X_HILICNeg,1.99,NA,131481.4070351759,NA,21535281,21,0.30000000000000004
Phosphoglyceric Acid,Inj_vol,0.5153476265288702,0.5153476265288702,58527,200821,Smp,EvXSW_A,A,200821,58527,200821_Smp_EvXSW_A Phosphoglyceric Acid,HILICNeg,58527,Phosphoglyceric Acid_X_HILICNeg,1.99,NA,29410.552763819094,NA,36476790,29,0.033333333333333326
Propionylglycine,Inj_vol,0.28628528858975055,0.28628528858975055,288370,200821,Smp,EvXSW_A,A,200821,288370,200821_Smp_EvXSW_A Propionylglycine,HILICNeg,288370,Propionylglycine_X_HILICNeg,1.99,NA,144909.54773869348,NA,26342410,20,0.33333333333333337
Resorcylic Acid,Inj_vol,0.5016368211370871,0.5016368211370871,100,200821,Smp,EvXSW_A,A,200821,100,200821_Smp_EvXSW_A Resorcylic Acid,HILICNeg,100,Resorcylic Acid_X_HILICNeg,1.99,NA,50.25125628140704,NA,15649161,30,0
Ribose 5 phosphate,Inj_vol,0.08129193046840115,0.08129193046840115,82439,200821,Smp,EvXSW_A,A,200821,82439,200821_Smp_EvXSW_A Ribose 5 phosphate,HILICNeg,82439,Ribose 5 phosphate_X_HILICNeg,1.99,NA,41426.633165829146,NA,104799214,26,0.1333333333333333
Taurine,"Taurine, D4",0.23255477819148523,0.048954682170216285,131572832,200821,Smp,EvXSW_A,A,200821,105705764.62676035,200821_Smp_EvXSW_A Taurine,HILICNeg,131572832,Taurine_X_HILICNeg,1.99,NA,53118474.68681425,NA,16717643532.544699,3,0.9
Threonic acid,"Sulfoacetic Acid, 13C2",0.1538822673584836,0.0779864203147052,36595184,200821,Smp,EvXSW_A,A,200821,41437492.25360517,200821_Smp_EvXSW_A Threonic acid,HILICNeg,36595184,Threonic acid_X_HILICNeg,1.99,NA,20822860.428947322,NA,19688379953.47617,4,0.8666666666666667
UDP-glucosamine,Inj_vol,0.0960296275181727,0.0960296275181727,219250,200821,Smp,EvXSW_A,A,200821,219250,200821_Smp_EvXSW_A UDP-glucosamine,HILICNeg,219250,UDP-glucosamine_X_HILICNeg,1.99,NA,110175.87939698492,NA,99451127,22,0.2666666666666667
UDP-glucose,"DL-Alanine, D3",0.1587040859341653,0.0780992128825108,134465,200821,Smp,EvXSW_A,A,200821,105171.0337835962,200821_Smp_EvXSW_A UDP-glucose,HILICNeg,134465,UDP-glucose_X_HILICNeg,1.99,NA,52849.7657204001,NA,72801417.76932095,25,0.16666666666666663
Uridine,"Adenine, 15N2",0.1366854383297951,0.10450491159184168,4394157,200821,Smp,EvXSW_A,A,200821,3945151.542241289,200821_Smp_EvXSW_A Uridine,HILICNeg,4394157,Uridine_X_HILICNeg,1.99,NA,1982488.212181552,NA,492973791.5691351,10,0.6666666666666667
Acetylglutamic acid,"Trehalose, 13C",0.17982587779856896,0.12965650874519624,2883478,200821,Smp,Hero1_A,A,200821,3258974.7841065484,200821_Smp_Hero1_A Acetylglutamic acid,HILICNeg,2883478,Acetylglutamic acid_X_HILICNeg,0.725,9.144216331,4495137.633250412,356397.38454767625,384901481.11855185,7,0.7586206896551724
Aconitic Acid,Inj_vol,0.5627339547455327,0.5627339547455327,433141,200821,Smp,Hero1_A,A,200821,433141,200821_Smp_Hero1_A Aconitic Acid,HILICNeg,433141,Aconitic Acid_X_HILICNeg,0.725,9.144216331,597435.8620689656,47367.755127533404,45947966,16,0.4482758620689655
ADP,Inj_vol,0.963724412083022,0.963724412083022,100,200821,Smp,Hero1_A,A,200821,100,200821_Smp_Hero1_A ADP,HILICNeg,100,ADP_X_HILICNeg,0.725,9.144216331,137.93103448275863,10.935874259775318,8360529,29,0
Amino Propanesulfonic Acid,Inj_vol,1.3424833968783056,1.3424833968783056,31486,200821,Smp,Hero1_A,A,200821,31486,200821_Smp_Hero1_A Amino Propanesulfonic Acid,HILICNeg,31486,Amino Propanesulfonic Acid_X_HILICNeg,0.725,9.144216331,43428.965517241384,3443.2693694328564,1840710,28,0.03448275862068961
